code,status,issue_on,created_on,org,total_value,total_quantity,src_stock_code,src_stock,vendor_id,payment_type,note_type,channel,total_discount,seq,src_ancestors,so_chung_tu
HD.274940.2403.0006,12,,2024-03-17 16:50:45,btcom,70000,2,274940,2842,1,TM,3,VNPOST,0,24030006,"[33, 2709, 2826]",XKB2710041373
HD.274940.2403.0007,12,,2024-03-17 16:50:45,btcom,266000,7,274940,2842,1,TM,3,VNPOST,0,24030007,"[33, 2709, 2826]",XKB2710041374
HD.274940.2403.0008,12,,2024-03-17 16:50:45,btcom,300000,10,274940,2842,1,TM,3,VNPOST,0,24030008,"[33, 2709, 2826]",XKB2710041375
HD.274940.2403.0009,12,,2024-03-17 16:50:45,btcom,266000,2,274940,2842,1,TM,3,VNPOST,0,24030009,"[33, 2709, 2826]",XKB2710041376
HD.275850.2403.0021,12,,2024-03-17 16:50:44,btcom,38000,1,275850,2876,1,TM,3,VNPOST,0,24030021,"[33, 2709, 2862]",XKB2710041369
HD.282390.2403.0001,12,,2024-03-17 16:50:45,btcom,626000,8,282390,3027,1,TM,3,VNPOST,0,24030001,"[33, 2944, 3015]",XKB2810025257
HD.297100.2403.0003,12,,2024-03-17 16:50:45,btcom,712500,15,297100,3340,1,TM,3,VNPOST,0,24030003,"[33, 3112, 3330]",XKB2910052953
HD.297180.2403.0002,12,,2024-03-17 16:50:45,btcom,1064000,8,297180,3345,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3330]",XKB2910052954
HD.297180.2403.0003,12,,2024-03-17 16:50:45,btcom,778500,33,297180,3345,1,TM,3,VNPOST,0,24030003,"[33, 3112, 3330]",XKB2910052956
HD.297310.2403.0001,12,,2024-03-17 16:50:45,btcom,4873350,94,297310,3357,1,TM,3,VNPOST,0,24030001,"[33, 3112, 3330]",XKB2910052955
HD.331606.2403.0001,12,,2024-03-17 16:50:45,btcom,640000,20,331606,4056,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4053]",XKB3310015544
HD.331685.2403.0001,12,,2024-03-17 16:50:45,btcom,354000,11,331685,4061,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4053]",XKB3310015543
HD.364300.2403.0013,12,,2024-03-17 16:50:45,btcom,74500,1,364300,4598,1,TM,3,VNPOST,0,24030013,"[33, 4467, 4596]",XKB3610033491
HD.364300.2403.0014,12,,2024-03-17 16:50:45,btcom,266000,2,364300,4598,1,TM,3,VNPOST,0,24030014,"[33, 4467, 4596]",XKB3610033493
HD.380000.2403.0033,12,,2024-03-17 16:50:45,btcom,145000,1,380000,4701,1,TM,3,VNPOST,0,24030033,"[33, 4695, 4699]",XKB3810036299
HD.424290.2403.0001,12,,2024-03-17 16:50:45,btcom,150000,5,424290,5452,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5443]",XKB4210049474
HD.424290.2403.0002,12,,2024-03-17 16:50:45,btcom,336000,8,424290,5452,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5443]",XKB4210049475
HD.424290.2403.0003,12,,2024-03-17 16:50:45,btcom,519000,3,424290,5452,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5443]",XKB4210049476
HD.424290.2403.0004,12,,2024-03-17 16:50:45,btcom,346000,2,424290,5452,1,TM,3,VNPOST,0,24030004,"[33, 5403, 5443]",XKB4210049477
HD.449920.2403.0003,12,,2024-03-17 16:50:46,btcom,11416000,174,449920,6332,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6315]",XKB4400185347
HD.451290.2403.0003,12,,2024-03-17 16:50:46,btcom,257000,5,451290,6355,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6315]",XKB4400185344
HD.451600.2403.0008,12,,2024-03-17 16:50:46,btcom,713000,8,451600,6362,1,TM,3,VNPOST,0,24030008,"[33, 5874, 6360]",XKB4400185346
HD.463800.2403.0005,12,,2024-03-17 16:50:46,btcom,2527500,40,463800,6715,1,TM,3,VNPOST,0,24030005,"[33, 6623, 6713]",XKB4610155655
HD.463800.2403.0006,12,,2024-03-17 16:50:46,btcom,475600,10,463800,6715,1,TM,3,VNPOST,0,24030006,"[33, 6623, 6713]",XKB4610155656
HD.472560.2403.0003,12,,2024-03-17 16:50:46,btcom,2407000,102,472560,7032,1,TM,3,VNPOST,0,24030003,"[33, 6623, 7019]",XKB4610155659
HD.472580.2403.0002,12,,2024-03-17 16:50:46,btcom,1277000,25,472580,7033,1,TM,3,VNPOST,0,24030002,"[33, 6623, 7019]",XKB4610155657
HD.476170.2403.0004,12,,2024-03-17 16:50:46,btcom,2265500,32,476170,7185,1,TM,3,VNPOST,0,24030004,"[33, 6623, 7154]",XKB4610155658
HD.476170.2403.0005,12,,2024-03-17 16:50:46,btcom,380000,61,476170,7185,1,TM,3,VNPOST,0,24030005,"[33, 6623, 7154]",XKB4610155660
HD.513220.2403.0001,12,,2024-03-17 16:50:46,btcom,842000,12,513220,7673,1,TM,3,VNPOST,0,24030001,"[33, 7574, 7669]",XKB5110031123
HD.522330.2403.0001,12,,2024-03-17 16:50:46,btcom,6388000,149,522330,7807,1,TM,3,VNPOST,0,24030001,"[33, 7730, 7802]",XKB5210023306
HD.563000.2403.0003,12,,2024-03-17 16:50:46,btcom,1886500,24,563000,8284,1,TM,3,VNPOST,0,24030003,"[33, 8174, 8282]",XKB5610056099
HD.564950.2403.0040,12,,2024-03-17 16:50:46,btcom,531000,18,564950,8388,1,TM,3,VNPOST,0,24030040,"[33, 8174, 8367]",XKB5610056097
HD.564950.2403.0041,12,,2024-03-17 16:50:46,btcom,154200,6,564950,8388,1,TM,3,VNPOST,0,24030041,"[33, 8174, 8367]",XKB5610056100
HD.564950.2403.0042,12,,2024-03-17 16:50:46,btcom,61000,2,564950,8388,1,TM,3,VNPOST,0,24030042,"[33, 8174, 8367]",XKB5610056102
HD.564950.2403.0043,12,,2024-03-17 16:50:47,btcom,59000,1,564950,8388,1,TM,3,VNPOST,0,24030043,"[33, 8174, 8367]",XKB5610056103
HD.564950.2403.0044,12,,2024-03-17 16:50:47,btcom,129000,1,564950,8388,1,TM,3,VNPOST,0,24030044,"[33, 8174, 8367]",XKB5610056105
HD.564950.2403.0045,12,,2024-03-17 16:50:47,btcom,118000,2,564950,8388,1,TM,3,VNPOST,0,24030045,"[33, 8174, 8367]",XKB5610056106
HD.564950.2403.0046,12,,2024-03-17 16:50:47,btcom,159000,1,564950,8388,1,TM,3,VNPOST,0,24030046,"[33, 8174, 8367]",XKB5610056107
HD.565638.2403.0002,12,,2024-03-17 16:50:47,btcom,982000,19,565638,18747,1,TM,3,VNPOST,0,24030002,"[33, 8174, 8410]",XKB5610056110
HD.572900.2403.0001,12,,2024-03-17 16:50:47,btcom,1528000,34,572900,8594,1,TM,3,VNPOST,0,24030001,"[33, 8461, 8592]",XKB5710037451
HD.572900.2403.0002,12,,2024-03-17 16:50:47,btcom,4492000,55,572900,8594,1,TM,3,VNPOST,0,24030002,"[33, 8461, 8592]",XKB5710037452
HD.572900.2403.0003,12,,2024-03-17 16:50:47,btcom,1735000,14,572900,8594,1,TM,3,VNPOST,0,24030003,"[33, 8461, 8592]",XKB5710037453
HD.572900.2403.0004,12,,2024-03-17 16:50:47,btcom,3601500,34,572900,8594,1,TM,3,VNPOST,0,24030004,"[33, 8461, 8592]",XKB5710037455
HD.573312.2403.0001,12,,2024-03-17 16:50:47,btcom,1064000,8,573312,8628,1,TM,3,VNPOST,0,24030001,"[33, 8461, 8616]",XKB5710037450
HD.583500.2403.0029,12,,2024-03-17 16:50:47,btcom,24000,1,583500,8790,1,TM,3,VNPOST,0,24030029,"[33, 8692, 8788]",XKB5810029878
HD.583500.2403.0030,12,,2024-03-17 16:50:47,btcom,35000,1,583500,8790,1,TM,3,VNPOST,0,24030030,"[33, 8692, 8788]",XKB5810029879
HD.606680.2403.0003,12,,2024-03-17 16:50:47,btcom,518000,9,606680,9247,1,TM,3,VNPOST,0,24030003,"[33, 9021, 9238]",XKB6010059237
HD.620000.2403.0002,12,,2024-03-17 16:50:47,btcom,1770000,23,620000,9277,1,TM,3,VNPOST,0,24030002,"[33, 9271, 9275]",XKB6210064061
HD.634340.2403.0003,12,,2024-03-17 16:50:47,btcom,1933500,19,634340,9493,1,TM,3,VNPOST,0,24030003,"[33, 9411, 9489]",XKB6310040265
HD.642100.2403.0022,12,,2024-03-17 16:50:47,btcom,133000,1,642100,9687,1,TM,3,VNPOST,0,24030022,"[33, 9629, 9685]",XKB6410032717
HD.642100.2403.0023,12,,2024-03-17 16:50:47,btcom,38000,1,642100,9687,1,TM,3,VNPOST,0,24030023,"[33, 9629, 9685]",XKB6410032718
HD.652970.2403.0003,12,,2024-03-17 16:50:47,btcom,2670000,66,652970,9759,1,TM,3,VNPOST,0,24030003,"[33, 9722, 9754]",XKB6510049343
HD.661950.2403.0012,12,,2024-03-17 16:50:47,btcom,38000,1,661950,9906,1,TM,3,VNPOST,0,24030012,"[33, 9892, 9896]",XKB6610021283
HD.674300.2403.0001,12,,2024-03-17 16:50:48,btcom,3271000,39,674300,10089,1,TM,3,VNPOST,0,24030001,"[33, 9979, 10087]",XKB6710024009
HD.823760.2403.0030,12,,2024-03-17 16:50:48,btcom,59000,1,823760,11042,1,TM,3,VNPOST,0,24030030,"[33, 10949, 11024]",XKB8210076027
HD.823760.2403.0031,12,,2024-03-17 16:50:48,btcom,38000,1,823760,11042,1,TM,3,VNPOST,0,24030031,"[33, 10949, 11024]",XKB8210076029
HD.853870.2403.0001,12,,2024-03-17 16:50:48,btcom,1627500,26,853870,11516,1,TM,3,VNPOST,0,24030001,"[33, 11378, 11503]",XKB8510060704
HD.892540.2403.0002,12,,2024-03-17 16:50:48,btcom,1868600,59,892540,12242,1,TM,3,VNPOST,0,24030002,"[33, 12171, 12237]",XKB8910010869
HD.932160.2403.0001,12,,2024-03-17 16:50:48,btcom,3777000,67,932160,12939,1,TM,3,VNPOST,0,24030001,"[33, 12758, 12933]",XKB9310038230
HD.972460.2403.0002,12,,2024-03-17 16:50:48,btcom,4200000,120,972460,13368,1,TM,3,VNPOST,0,24030002,"[33, 13305, 13355]",XKB9710008878
HD.162730.2403.0001,12,,2024-03-17 19:52:41,btcom,1087000,7,162730,871,1,TM,3,VNPOST,0,24030001,"[33, 748, 848]",XKB1610020576
HD.244020.2403.0002,12,,2024-03-17 19:52:41,btcom,264000,4,244020,2209,1,TM,3,VNPOST,0,24030002,"[33, 2128, 2201]",XKB2410019571
HD.253610.2403.0003,12,,2024-03-17 19:52:41,btcom,885000,29,253610,2413,1,TM,3,VNPOST,0,24030003,"[33, 2340, 2396]",XKB2510031800
HD.276200.2403.0026,12,,2024-03-17 19:52:41,btcom,133000,1,276200,2885,1,TM,3,VNPOST,0,24030026,"[33, 2709, 2883]",XKB2710041383
HD.282580.2403.0002,12,,2024-03-17 19:52:41,btcom,145000,1,282580,3042,1,TM,3,VNPOST,0,24030002,"[33, 2944, 3015]",XKB2810025258
HD.297260.2403.0001,12,,2024-03-17 19:52:42,btcom,1890000,30,297260,3354,1,TM,3,VNPOST,0,24030001,"[33, 3112, 3330]",XKB2910052958
HD.297290.2403.0001,12,,2024-03-17 19:52:42,btcom,3560100,117,297290,3356,1,TM,3,VNPOST,0,24030001,"[33, 3112, 3330]",XKB2910052957
HD.333548.2403.0001,12,,2024-03-17 19:52:42,btcom,717000,7,333548,18517,1,TM,3,VNPOST,0,24030001,"[33, 4029, 13599]",XKB3310015545
HD.333548.2403.0002,12,,2024-03-17 19:52:42,btcom,613000,7,333548,18517,1,TM,3,VNPOST,0,24030002,"[33, 4029, 13599]",XKB3310015546
HD.333548.2403.0003,12,,2024-03-17 19:52:42,btcom,764000,16,333548,18517,1,TM,3,VNPOST,0,24030003,"[33, 4029, 13599]",XKB3310015547
HD.333548.2403.0004,12,,2024-03-17 19:52:42,btcom,126000,2,333548,18517,1,TM,3,VNPOST,0,24030004,"[33, 4029, 13599]",XKB3310015549
HD.333548.2403.0005,12,,2024-03-17 19:52:42,btcom,332250,10,333548,18517,1,TM,3,VNPOST,0,24030005,"[33, 4029, 13599]",XKB3310015550
HD.333548.2403.0006,12,,2024-03-17 19:52:42,btcom,365250,9,333548,18517,1,TM,3,VNPOST,0,24030006,"[33, 4029, 13599]",XKB3310015551
HD.333548.2403.0007,12,,2024-03-17 19:52:42,btcom,315000,5,333548,18517,1,TM,3,VNPOST,0,24030007,"[33, 4029, 13599]",XKB3310015552
HD.333548.2403.0008,12,,2024-03-17 19:52:42,btcom,388000,6,333548,18517,1,TM,3,VNPOST,0,24030008,"[33, 4029, 13599]",XKB3310015553
HD.333548.2403.0009,12,,2024-03-17 19:52:42,btcom,637400,4,333548,18517,1,TM,3,VNPOST,0,24030009,"[33, 4029, 13599]",XKB3310015554
HD.333548.2403.0010,12,,2024-03-17 19:52:42,btcom,516000,6,333548,18517,1,TM,3,VNPOST,0,24030010,"[33, 4029, 13599]",XKB3310015555
HD.335100.2403.0001,12,,2024-03-17 19:52:42,btcom,235000,2,335100,4188,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4169]",XKB3310015548
HD.434012.2403.0002,12,,2024-03-17 19:52:42,btcom,163000,5,434012,5827,1,TM,3,VNPOST,0,24030002,"[33, 5697, 5823]",XKB4310018167
HD.451170.2403.0002,12,,2024-03-17 19:52:42,btcom,496600,11,451170,6347,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6315]",XKB4400185348
HD.455840.2403.0002,12,,2024-03-17 19:52:42,btcom,185000,7,455840,6564,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6553]",XKB4400185349
HD.447710.2403.0001,12,,2024-03-17 19:52:42,btcom,1898350,42,447710,6232,1,TM,3,VNPOST,0,24030001,"[33, 5874, 6224]",XKB4400185350
HD.461230.2403.0002,12,,2024-03-17 19:52:43,btcom,3034500,85,461230,6636,1,TM,3,VNPOST,0,24030002,"[33, 6623, 6627]",XKB4610155668
HD.463270.2403.0007,12,,2024-03-17 19:52:43,btcom,1086000,14,463270,6705,1,TM,3,VNPOST,0,24030007,"[33, 6623, 6676]",XKB4610155669
HD.466430.2403.0013,12,,2024-03-17 19:52:43,btcom,158000,10,466430,6816,1,TM,3,VNPOST,0,24030013,"[33, 6623, 6800]",XKB4610155661
HD.476560.2403.0006,12,,2024-03-17 19:52:43,btcom,315000,3,476560,7204,1,TM,3,VNPOST,0,24030006,"[33, 6623, 7154]",XKB4610155667
HD.476581.2403.0005,12,,2024-03-17 19:52:43,btcom,2197400,64,476581,7206,1,TM,3,VNPOST,0,24030005,"[33, 6623, 7154]",XKB4610155662
HD.484960.2403.0003,12,,2024-03-17 19:52:43,btcom,266000,2,484960,7376,1,TM,3,VNPOST,0,24030003,"[33, 7241, 7370]",XKB4810125963
HD.561740.2403.0002,12,,2024-03-17 19:52:43,btcom,1095500,28,561740,8214,1,TM,3,VNPOST,0,24030002,"[33, 8174, 8198]",XKB5610056112
HD.562700.2403.0003,12,,2024-03-17 19:52:43,btcom,6931300,112,562700,8264,1,TM,3,VNPOST,0,24030003,"[33, 8174, 8262]",XKB5610056114
HD.562850.2403.0003,12,,2024-03-17 19:52:43,btcom,3947000,83,562850,8276,1,TM,3,VNPOST,0,24030003,"[33, 8174, 8262]",XKB5610056115
HD.563460.2403.0001,12,,2024-03-17 19:52:43,btcom,1460000,24,563460,8308,1,TM,3,VNPOST,0,24030001,"[33, 8174, 8299]",XKB5610056120
HD.564810.2403.0002,12,,2024-03-17 19:52:43,btcom,4035800,84,564810,8380,1,TM,3,VNPOST,0,24030002,"[33, 8174, 8367]",XKB5610056119
HD.572900.2403.0005,12,,2024-03-17 19:52:43,btcom,7033000,110,572900,8594,1,TM,3,VNPOST,0,24030005,"[33, 8461, 8592]",XKB5710037456
HD.572900.2403.0006,12,,2024-03-17 19:52:44,btcom,4130000,34,572900,8594,1,TM,3,VNPOST,0,24030006,"[33, 8461, 8592]",XKB5710037459
HD.583800.2403.0001,12,,2024-03-17 19:52:44,btcom,1332500,30,583800,8807,1,TM,3,VNPOST,0,24030001,"[33, 8692, 8801]",XKB5810029880
HD.602100.2403.0003,12,,2024-03-17 19:52:44,btcom,1864500,23,602100,9067,1,TM,3,VNPOST,0,24030003,"[33, 9021, 9065]",XKB6010059248
HD.602125.2403.0004,12,,2024-03-17 19:52:44,btcom,712000,16,602125,9068,1,TM,3,VNPOST,0,24030004,"[33, 9021, 9065]",XKB6010059247
HD.602240.2403.0003,12,,2024-03-17 19:52:44,btcom,378000,6,602240,9074,1,TM,3,VNPOST,0,24030003,"[33, 9021, 9065]",XKB6010059242
HD.602280.2403.0004,12,,2024-03-17 19:52:44,btcom,660500,22,602280,9076,1,TM,3,VNPOST,0,24030004,"[33, 9021, 9065]",XKB6010059245
HD.602300.2403.0004,12,,2024-03-17 19:52:44,btcom,760000,20,602300,9077,1,TM,3,VNPOST,0,24030004,"[33, 9021, 9065]",XKB6010059246
HD.602334.2403.0005,12,,2024-03-17 19:52:44,btcom,955000,9,602334,19067,1,TM,3,VNPOST,0,24030005,"[33, 9021, 9065]",XKB6010059244
HD.605300.2403.0005,12,,2024-03-17 19:52:44,btcom,4505000,29,605300,9189,1,TM,3,VNPOST,0,24030005,"[33, 9021, 9187]",XKB6010059241
HD.605395.2403.0003,12,,2024-03-17 19:52:44,btcom,479000,3,605395,9191,1,TM,3,VNPOST,0,24030003,"[33, 9021, 9187]",XKB6010059239
HD.605493.2403.0003,12,,2024-03-17 19:52:44,btcom,377000,8,605493,18682,1,TM,3,VNPOST,0,24030003,"[33, 9021, 9187]",XKB6010059240
HD.605510.2403.0004,12,,2024-03-17 19:52:44,btcom,456000,12,605510,9193,1,TM,3,VNPOST,0,24030004,"[33, 9021, 9187]",XKB6010059238
HD.605790.2403.0005,12,,2024-03-17 19:52:44,btcom,2041000,40,605790,9202,1,TM,3,VNPOST,0,24030005,"[33, 9021, 9194]",XKB6010059243
HD.606408.2403.0003,12,,2024-03-17 19:52:44,btcom,816000,12,606408,9229,1,TM,3,VNPOST,0,24030003,"[33, 9021, 9226]",XKB6010059249
HD.632090.2403.0002,12,,2024-03-17 19:52:44,btcom,2446400,86,632090,9428,1,TM,3,VNPOST,0,24030002,"[33, 9411, 9415]",XKB6310040266
HD.660000.2403.0055,12,,2024-03-17 19:52:44,btcom,136000,1,660000,9898,1,TM,3,VNPOST,0,24030055,"[33, 9892, 9896]",XKB6610021285
HD.814200.2403.0038,12,,2024-03-17 19:52:44,btcom,112500,5,814200,10819,1,TM,3,VNPOST,0,24030038,"[33, 10742, 10817]",XKB8110045907
HD.823360.2403.0023,12,,2024-03-17 19:52:44,btcom,266000,2,823360,11020,1,TM,3,VNPOST,0,24030023,"[33, 10949, 11011]",XKB8210076030
HD.163590.2403.0001,12,,2024-03-17 22:49:00,btcom,3223300,162,163590,926,1,TM,3,VNPOST,0,24030001,"[33, 748, 915]",XKB1610020577
HD.173280.2403.0007,12,,2024-03-17 22:49:00,btcom,351000,8,173280,1012,1,TM,3,VNPOST,0,24030007,"[33, 945, 995]",XKB1710033674
HD.241000.2403.0015,12,,2024-03-17 22:49:01,btcom,649000,20,241000,2135,1,TM,3,VNPOST,0,24030015,"[33, 2128, 2132]",XKB2410019572
HD.241000.2403.0016,12,,2024-03-17 22:49:01,btcom,173000,1,241000,2135,1,TM,3,VNPOST,0,24030016,"[33, 2128, 2132]",XKB2410019574
HD.277119.2403.0001,12,,2024-03-17 22:49:01,btcom,271000,13,277119,2915,1,TM,3,VNPOST,0,24030001,"[33, 2709, 2912]",XKB2710041385
HD.277410.2403.0001,12,,2024-03-17 22:49:01,btcom,51750,15,277410,2926,1,TM,3,VNPOST,0,24030001,"[33, 2709, 2912]",XKB2710041388
HD.282380.2403.0001,12,,2024-03-17 22:49:01,btcom,287000,5,282380,3026,1,TM,3,VNPOST,0,24030001,"[33, 2944, 3015]",XKB2810025259
HD.297260.2403.0002,12,,2024-03-17 22:49:01,btcom,1414500,37,297260,3354,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3330]",XKB2910052959
HD.303040.2403.0001,12,,2024-03-17 22:49:01,btcom,128000,2,303040,3500,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3487]",XKB3010044208
HD.303210.2403.0001,12,,2024-03-17 22:49:01,btcom,2667500,30,303210,3508,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3487]",XKB3010044209
HD.314880.2403.0001,12,,2024-03-17 22:49:01,btcom,1168000,29,314880,3771,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3763]",XKB3110016332
HD.334101.2403.0001,12,,2024-03-17 22:49:01,btcom,1034000,16,334101,4152,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4149]",XKB3310015557
HD.334380.2403.0001,12,,2024-03-17 22:49:01,btcom,1638000,26,334380,4163,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4149]",XKB3310015556
HD.334400.2403.0001,12,,2024-03-17 22:49:01,btcom,496000,5,334400,4164,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4149]",XKB3310015558
HD.334400.2403.0002,12,,2024-03-17 22:49:01,btcom,636000,4,334400,4164,1,TM,3,VNPOST,0,24030002,"[33, 4029, 4149]",XKB3310015559
HD.425880.2403.0001,12,,2024-03-17 22:49:01,btcom,879000,42,425880,5538,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5525]",XKB4210049481
HD.448810.2403.0002,12,,2024-03-17 22:49:01,btcom,733500,16,448810,6284,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6275]",XKB4400185352
HD.453480.2403.0001,12,,2024-03-17 22:49:01,btcom,186500,3,453480,6456,1,TM,3,VNPOST,0,24030001,"[33, 5874, 6449]",XKB4400185351
HD.449800.2403.0002,12,,2024-03-17 22:49:02,btcom,2790000,49,449800,6325,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6315]",XKB4400185354
HD.449800.2403.0003,12,,2024-03-17 22:49:02,btcom,93500,1,449800,6325,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6315]",XKB4400185355
HD.451070.2403.0002,12,,2024-03-17 22:49:02,btcom,76000,2,451070,6341,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6315]",XKB4400185353
HD.451070.2403.0003,12,,2024-03-17 22:49:02,btcom,90000,4,451070,6341,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6315]",XKB4400185356
HD.475750.2403.0003,12,,2024-03-17 22:49:02,btcom,1681900,20,475750,7161,1,TM,3,VNPOST,0,24030003,"[33, 6623, 7154]",XKB4610155671
HD.475920.2403.0002,12,,2024-03-17 22:49:02,btcom,1073500,23,475920,7172,1,TM,3,VNPOST,0,24030002,"[33, 6623, 7154]",XKB4610155670
HD.485800.2403.0009,12,,2024-03-17 22:49:02,btcom,161000,4,485800,7415,1,TM,3,VNPOST,0,24030009,"[33, 7241, 7403]",XKB4810125965
HD.486330.2403.0004,12,,2024-03-17 22:49:02,btcom,149000,2,486330,7437,1,TM,3,VNPOST,0,24030004,"[33, 7241, 7403]",XKB4810125966
HD.486601.2403.0004,12,,2024-03-17 22:49:02,btcom,292000,2,486601,7442,1,TM,3,VNPOST,0,24030004,"[33, 7241, 7439]",XKB4810125968
HD.486730.2403.0002,12,,2024-03-17 22:49:02,btcom,112500,2,486730,7450,1,TM,3,VNPOST,0,24030002,"[33, 7241, 7439]",XKB4810125969
HD.511740.2403.0001,12,,2024-03-17 22:49:02,btcom,5475500,80,511740,7610,1,TM,3,VNPOST,0,24030001,"[33, 7574, 7594]",XKB5110031124
HD.561727.2403.0002,12,,2024-03-17 22:49:02,btcom,1718100,45,561727,8212,1,TM,3,VNPOST,0,24030002,"[33, 8174, 8198]",XKB5610056121
HD.562510.2403.0001,12,,2024-03-17 22:49:02,btcom,2442900,110,562510,19062,1,TM,3,VNPOST,0,24030001,"[33, 8174, 8242]",XKB5610056123
HD.564765.2403.0002,12,,2024-03-17 22:49:02,btcom,2901000,53,564765,8376,1,TM,3,VNPOST,0,24030002,"[33, 8174, 8367]",XKB5610056125
HD.583820.2403.0001,12,,2024-03-17 22:49:02,btcom,1233000,12,583820,8808,1,TM,3,VNPOST,0,24030001,"[33, 8692, 8801]",XKB5810029881
HD.661170.2403.0002,12,,2024-03-17 22:49:03,btcom,52500,5,661170,9902,1,TM,3,VNPOST,0,24030002,"[33, 9892, 9896]",XKB6610021286
HD.854690.2403.0005,12,,2024-03-17 22:49:03,btcom,272000,2,854690,11568,1,TM,3,VNPOST,0,24030005,"[33, 11378, 11558]",XKB8510060706
HD.854690.2403.0006,12,,2024-03-17 22:49:03,btcom,159000,1,854690,11568,1,TM,3,VNPOST,0,24030006,"[33, 11378, 11558]",XKB8510060707
HD.854690.2403.0007,12,,2024-03-17 22:49:03,btcom,162000,1,854690,11568,1,TM,3,VNPOST,0,24030007,"[33, 11378, 11558]",XKB8510060708
HD.854690.2403.0008,12,,2024-03-17 22:49:03,btcom,84000,2,854690,11568,1,TM,3,VNPOST,0,24030008,"[33, 11378, 11558]",XKB8510060709
HD.854690.2403.0009,12,,2024-03-17 22:49:03,btcom,173000,1,854690,11568,1,TM,3,VNPOST,0,24030009,"[33, 11378, 11558]",XKB8510060710
HD.854690.2403.0010,12,,2024-03-17 22:49:03,btcom,239600,4,854690,11568,1,TM,3,VNPOST,0,24030010,"[33, 11378, 11558]",XKB8510060719
HD.952810.2403.0002,12,,2024-03-17 22:49:03,btcom,315000,9,952810,13143,1,TM,3,VNPOST,0,24030002,"[33, 13079, 13135]",XKB9510060510
HD.952810.2403.0003,12,,2024-03-17 22:49:03,btcom,270000,3,952810,13143,1,TM,3,VNPOST,0,24030003,"[33, 13079, 13135]",XKB9510060511
HD.486686.2403.0003,12,,2024-03-17 23:19:21,btcom,240000,3,486686,7447,1,TM,3,VNPOST,0,24030003,"[33, 7241, 7439]",XKB4810125970
HD.486700.2403.0003,12,,2024-03-17 23:19:21,btcom,42000,1,486700,7448,1,TM,3,VNPOST,0,24030003,"[33, 7241, 7439]",XKB4810125972
HD.222570.2403.0003,12,,2024-03-17 23:49:40,btcom,476000,6,222570,1786,1,TM,3,VNPOST,0,24030003,"[33, 1692, 1771]",XKB2200027535
HD.451180.2403.0002,12,,2024-03-17 23:49:40,btcom,1012700,20,451180,6348,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6315]",XKB4400185358
