discount_rate,quantity_change,issue_type,issue_code,price,invoice_code,product_code,discount,quantity,unit,pkg_quantity
"[24.5, 0, 0]",0,1,Bán,35000,HD.448238.2403.0001,KDR10309,"[52850, 70000, 70000]",2,Tuýp,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,24000,HD.448238.2403.0001,LX220110,"[144960, 192000, 192000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.448238.2403.0001,LX220713,"[77010, 102000, 102000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.448238.2403.0001,LX220106,"[317100, 420000, 420000]",10,Chai,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,60000,HD.448238.2403.0001,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,91000,HD.448238.2403.0001,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.448238.2403.0001,SV221303,"[283125, 375000, 375000]",25,Bánh,1.0416666666666667
"[20, 0, 0]",0,1,Bán,15800,HD.451250.2403.0002,MBC030502,"[50560, 63200, 63200]",4,Gói,0.1333333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.451250.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.452746.2403.0002,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,34000,HD.452746.2403.0002,N0404B,"[51340, 68000, 68000]",2,Túi,0.1
"[20, 0, 0]",0,1,Bán,25700,HD.453303.2403.0002,MALAY030101,"[493440, 616800, 616800]",24,Lon,1.0
"[15, 0, 0]",0,1,Bán,63000,HD.455508.2403.0003,DAUAN1012,"[803250, 945000, 945000]",15,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.455508.2403.0004,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[15, 0, 0]",0,1,Bán,76000,HD.455508.2403.0004,GIAY1003,"[646000, 760000, 760000]",10,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.456490.2403.0007,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,194000,HD.456490.2403.0008,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,60000,HD.456490.2403.0009,0707B,"[181200, 240000, 240000]",4,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,35000,HD.456490.2403.0010,KDR10309,"[79275, 105000, 105000]",3,Tuýp,0.125
"[24.5, 0, 0]",0,1,Bán,109000,HD.456530.2403.0001,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,194000,HD.456530.2403.0001,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.456530.2403.0001,0512B,"[430350, 570000, 570000]",15,Chai,1.25
"[24.5, 0, 0]",0,1,Bán,91000,HD.456530.2403.0001,0209B,"[206115, 273000, 273000]",3,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,133000,HD.456530.2403.0001,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.456530.2403.0001,0515B,"[113250, 150000, 150000]",5,Túi,0.2777777777777778
"[24.5, 0, 0]",0,1,Bán,15000,HD.443770.2403.0003,SV221303,"[22650, 30000, 30000]",2,Bánh,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.443770.2403.0003,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,15000,HD.443770.2403.0004,SV221303,"[-22650, -30000, -30000]",-2,Bánh,-0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.443770.2403.0004,0515B,"[-22650, -30000, -30000]",-1,Túi,-0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,30000,HD.443770.2403.0005,0515B,"[45300, 60000, 60000]",2,Túi,0.1111111111111111
"[24.5, 0, 0]",0,1,Bán,15000,HD.443770.2403.0005,SV221303,"[22650, 30000, 30000]",2,Bánh,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.444000.2403.0002,SV221303,"[453000, 600000, 600000]",40,Bánh,1.6666666666666667
"[24.5, 0, 0]",0,1,Bán,42000,HD.444000.2403.0002,LX220106,"[221970, 294000, 294000]",7,Chai,0.5833333333333334
"[24.5, 0, 0]",0,1,Bán,10500,HD.444000.2403.0002,0311B,"[7927.5, 10500, 10500]",1,Túi,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.444000.2403.0002,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,133000,HD.444000.2403.0002,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,39000,HD.444000.2403.0002,LX220111,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,159000,HD.444000.2403.0002,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,60000,HD.444000.2403.0002,0707B,"[271800, 360000, 360000]",6,Túi,0.75
"[24.5, 0, 0]",0,1,Bán,34000,HD.444000.2403.0002,N0404B,"[128350, 170000, 170000]",5,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.444000.2403.0002,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,109000,HD.444000.2403.0002,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.445710.2403.0004,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.445710.2403.0004,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,15000,HD.447650.2403.0002,SV221303,"[124575, 165000, 165000]",11,Bánh,0.4583333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.447650.2403.0002,0209B,"[206115, 273000, 273000]",3,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.447650.2403.0002,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.447650.2403.0002,0515B,"[90600, 120000, 120000]",4,Túi,0.2222222222222222
"[24.5, 0, 0]",0,1,Bán,133000,HD.447650.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,60000,HD.447650.2403.0002,0707B,"[181200, 240000, 240000]",4,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,74500,HD.447650.2403.0002,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,34000,HD.447650.2403.0002,N0404B,"[51340, 68000, 68000]",2,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,42000,HD.447650.2403.0002,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.447650.2403.0002,LX220111,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.447650.2403.0002,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.447650.2403.0002,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[20, 0, 0]",0,1,Bán,3450,HD.447650.2403.0002,BOTCANH02,"[2760, 3450, 3450]",1,Gói,0.02
"[24.5, 0, 0]",0,1,Bán,30000,HD.448330.2403.0004,0515B,"[724800, 960000, 960000]",32,Túi,1.7777777777777777
"[24.5, 0, 0]",0,1,Bán,133000,HD.448330.2403.0004,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.448390.2403.0003,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.448390.2403.0003,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,159000,HD.449280.2403.0005,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,60000,HD.453910.2403.0001,0707B,"[362400, 480000, 480000]",8,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,109000,HD.453910.2403.0001,VL220211,"[493770, 654000, 654000]",6,Can,1.0
"[15, 0, 0]",0,1,Bán,93500,HD.453910.2403.0001,BTDAKY0005,"[476850, 561000, 561000]",6,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,136000,HD.461540.2403.0001,0210B,"[102680, 136000, 136000]",1,Túi,0.25
"[20, 0, 0]",0,1,Bán,3450,HD.465101.2403.0023,BOTCANH02,"[8280, 10350, 10350]",3,Gói,0.06
"[15, 0, 0]",0,1,Bán,63000,HD.465420.2403.0019,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.465420.2403.0020,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.467750.2403.0002,0512B,"[286900, 380000, 380000]",10,Chai,0.8333333333333334
"[15, 0, 0]",0,1,Bán,93500,HD.467750.2403.0002,BTDAKY0005,"[158950, 187000, 187000]",2,Chai,0.3333333333333333
"[20, 0, 0]",0,1,Bán,3450,HD.467750.2403.0002,BOTCANH02,"[55200, 69000, 69000]",20,Gói,0.4
"[24.5, 0, 0]",0,1,Bán,173000,HD.467750.2403.0002,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.467750.2403.0002,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.467750.2403.0002,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.467750.2403.0002,0515B,"[271800, 360000, 360000]",12,Túi,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.467750.2403.0002,KDR10309,"[52850, 70000, 70000]",2,Tuýp,0.0833333333333333
"[25, 0, 0]",0,1,Bán,28500,HD.467830.2403.0002,HNDS015001,"[42750, 57000, 57000]",2,Gói,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.467830.2403.0002,0512B,"[258210, 342000, 342000]",9,Chai,0.75
"[20, 0, 0]",0,1,Bán,3450,HD.467860.2403.0002,BOTCANH02,"[55200, 69000, 69000]",20,Gói,0.4
"[24.5, 0, 0]",0,1,Bán,35000,HD.467860.2403.0002,KDR10156,"[52850, 70000, 70000]",2,Tuýp,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,60000,HD.467860.2403.0002,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,38000,HD.467860.2403.0002,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,145000,HD.468070.2403.0002,NGCM036002,"[109475, 145000, 145000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,149000,HD.468070.2403.0002,ICC020401,"[112495, 149000, 149000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.472491.2403.0002,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.472491.2403.0002,BTCBNG0302,"[653075, 865000, 865000]",5,Combo,1.25
"[15, 0, 0]",0,1,Bán,113400,HD.472491.2403.0002,DAUAN1014,"[385560, 453600, 453600]",4,Chai,0.6666666666666666
"[25, 0, 0]",0,1,Bán,28500,HD.472491.2403.0002,HNDS015001,"[235125, 313500, 313500]",11,Gói,0.9166666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.472491.2403.0002,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.472491.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.472491.2403.0002,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,95000,HD.472491.2403.0002,CST020401,"[573800, 760000, 760000]",8,Chai,1.3333333333333333
"[20, 0, 0]",0,1,Bán,31500,HD.461880.2403.0001,HV221904,"[201600, 252000, 252000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,32500,HD.462740.2403.0004,ICK021602,"[24537.5, 32500, 32500]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,24000,HD.462740.2403.0004,VL220519,"[18120, 24000, 24000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,12000,HD.462740.2403.0004,XPIZ008001,"[18120, 24000, 24000]",2,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,15000,HD.462740.2403.0004,SV221303,"[33975, 45000, 45000]",3,Bánh,0.125
"[24.5, 0, 0]",0,1,Bán,7900,HD.462740.2403.0004,TBT020502,"[5964.5, 7900, 7900]",1,Gói,0.0416666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.462740.2403.0004,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[24.5, 0, 0]",0,1,Bán,109000,HD.464360.2403.0002,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,15000,HD.464360.2403.0002,SV221303,"[22650, 30000, 30000]",2,Bánh,0.0833333333333333
"[20, 0, 0]",0,1,Bán,3450,HD.464360.2403.0002,BOTCANH02,"[16560, 20700, 20700]",6,Gói,0.12
"[24.5, 0, 0]",0,1,Bán,39000,HD.464360.2403.0002,LX220111,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[20, 0, 0]",0,1,Bán,3450,HD.465101.2403.0024,BOTCANH02,"[11040, 13800, 13800]",4,Gói,0.08
"[24.5, 0, 0]",0,1,Bán,15000,HD.465101.2403.0025,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.466231.2403.0004,LX220106,"[221970, 294000, 294000]",7,Chai,0.5833333333333334
"[24.5, 0, 0]",0,1,Bán,59000,HD.466231.2403.0004,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,109000,HD.466231.2403.0004,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.466250.2403.0003,N0404B,"[128350, 170000, 170000]",5,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,194000,HD.466250.2403.0003,N0403B,"[292940, 388000, 388000]",2,Túi,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.466250.2403.0003,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,60000,HD.466250.2403.0003,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.466250.2403.0003,0516B,"[502075, 665000, 665000]",5,Can,1.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.466250.2403.0003,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,38000,HD.466250.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,95000,HD.466250.2403.0003,CST020401,"[71725, 95000, 95000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,39000,HD.467100.2403.0003,LX220111,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.467100.2403.0003,0516B,"[502075, 665000, 665000]",5,Can,1.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.467100.2403.0003,LX220106,"[126840, 168000, 168000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.467100.2403.0003,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,60000,HD.467641.2403.0002,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.467641.2403.0002,0516B,"[502075, 665000, 665000]",5,Can,1.25
"[24.5, 0, 0]",0,1,Bán,24000,HD.467641.2403.0002,LX220110,"[18120, 24000, 24000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.467641.2403.0002,KDR10309,"[79275, 105000, 105000]",3,Tuýp,0.125
"[24.5, 0, 0]",0,1,Bán,59000,HD.467641.2403.0002,ILS010401,"[133635, 177000, 177000]",3,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,74500,HD.467641.2403.0002,N0402B,"[281237.5, 372500, 372500]",5,Túi,0.625
"[20, 0, 0]",0,1,Bán,25700,HD.467641.2403.0002,MALAY030101,"[102800, 128500, 128500]",5,Lon,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.468090.2403.0002,BTCBNG0302,"[522460, 692000, 692000]",4,Combo,1.0
"[20, 0, 0]",0,1,Bán,25700,HD.468090.2403.0002,MALAY030101,"[102800, 128500, 128500]",5,Lon,0.2083333333333333
"[15, 0, 0]",0,1,Bán,63000,HD.468090.2403.0002,DAUAN1012,"[267750, 315000, 315000]",5,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.468090.2403.0002,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,60000,HD.469140.2403.0001,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[25, 0, 0]",0,1,Bán,57000,HD.469140.2403.0001,HNDS025001,"[171000, 228000, 228000]",4,Gói,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.469140.2403.0001,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[15, 0, 0]",0,1,Bán,113400,HD.469140.2403.0001,DAUAN1014,"[96390, 113400, 113400]",1,Chai,0.1666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.469140.2403.0001,DAUAN1012,"[321300, 378000, 378000]",6,Chai,0.4
"[24.5, 0, 0]",0,1,Bán,42000,HD.469140.2403.0001,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.469140.2403.0001,N0404B,"[102680, 136000, 136000]",4,Túi,0.2
"[24.5, 0, 0]",0,1,Bán,38000,HD.469140.2403.0001,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[25, 0, 0]",0,1,Bán,28500,HD.469140.2403.0001,HNDS015001,"[106875, 142500, 142500]",5,Gói,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,34000,HD.472520.2403.0003,N0404B,"[205360, 272000, 272000]",8,Túi,0.4
"[24.5, 0, 0]",0,1,Bán,59000,HD.472520.2403.0003,ILS010401,"[178180, 236000, 236000]",4,Chai,0.6666666666666666
"[20, 0, 0]",0,1,Bán,25700,HD.472520.2403.0003,MALAY030101,"[246720, 308400, 308400]",12,Lon,0.5
"[24.5, 0, 0]",0,1,Bán,60000,HD.472520.2403.0003,0707B,"[135900, 180000, 180000]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,133000,HD.472520.2403.0003,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[15, 0, 0]",0,1,Bán,315000,HD.472850.2403.0002,DAUAN1015,"[267750, 315000, 315000]",1,Chai,0.25
"[20, 0, 0]",0,1,Bán,25700,HD.472850.2403.0002,MALAY030101,"[226160, 282700, 282700]",11,Lon,0.4583333333333333
"[20, 0, 0]",0,1,Bán,3450,HD.472850.2403.0002,BOTCANH02,"[138000, 172500, 172500]",50,Gói,1.0
"[24.5, 0, 0]",0,1,Bán,173000,HD.472850.2403.0002,BTCBNG0302,"[261230, 346000, 346000]",2,Combo,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.472850.2403.0002,BTCBNG0318,"[360135, 477000, 477000]",3,Combo,0.75
"[24.5, 0, 0]",0,1,Bán,109000,HD.475701.2403.0005,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.475701.2403.0005,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[15, 0, 0]",0,1,Bán,76000,HD.475701.2403.0005,GIAY1003,"[64600, 76000, 76000]",1,Túi,0.1
"[24.5, 0, 0]",0,1,Bán,15000,HD.475701.2403.0005,SV221303,"[124575, 165000, 165000]",11,Bánh,0.4583333333333333
"[24.5, 0, 0]",0,1,Bán,159000,HD.475801.2403.0005,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,5500,HD.475801.2403.0005,000GA0025,"[4152.5, 5500, 5500]",1,Cái,0.01
"[20, 0, 0]",0,1,Bán,25700,HD.475801.2403.0005,MALAY030101,"[20560, 25700, 25700]",1,Lon,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.475801.2403.0005,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,74500,HD.475801.2403.0005,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,38000,HD.475801.2403.0005,0512B,"[86070, 114000, 114000]",3,Chai,0.25
"[15, 0, 0]",0,1,Bán,19500,HD.475801.2403.0005,KHANKR2,"[33150, 39000, 39000]",2,Gói,0.04
"[24.5, 0, 0]",0,1,Bán,9000,HD.475801.2403.0005,ICK021601,"[6795, 9000, 9000]",1,Tuýp,0.0166666666666666
"[24.5, 0, 0]",0,1,Bán,7900,HD.475801.2403.0005,TBT020502,"[5964.5, 7900, 7900]",1,Gói,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.476500.2403.0003,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,91000,HD.476500.2403.0003,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.476500.2403.0003,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[20, 0, 0]",0,1,Bán,25700,HD.476500.2403.0003,MALAY030101,"[205600, 257000, 257000]",10,Lon,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,60000,HD.476580.2403.0005,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,34000,HD.476580.2403.0005,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[24.5, 0, 0]",0,1,Bán,34000,HD.476580.2403.0005,LX220711,"[51340, 68000, 68000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.476580.2403.0005,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,10500,HD.476580.2403.0005,0311B,"[7927.5, 10500, 10500]",1,Túi,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.476580.2403.0005,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,15000,HD.476580.2403.0005,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,91000,HD.463360.2403.0001,0209B,"[206115, 273000, 273000]",3,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,136000,HD.463360.2403.0001,0210B,"[308040, 408000, 408000]",3,Túi,0.75
"[24.5, 0, 0]",0,1,Bán,133000,HD.463360.2403.0001,0516B,"[602490, 798000, 798000]",6,Can,1.5
"[24.5, 0, 0]",0,1,Bán,74500,HD.463360.2403.0001,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,39000,HD.463360.2403.0001,RTTT1101,"[117780, 156000, 156000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.463360.2403.0001,LX220106,"[285390, 378000, 378000]",9,Chai,0.75
"[24.5, 0, 0]",0,1,Bán,37000,HD.463360.2403.0001,VL110717,"[55870, 74000, 74000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,129000,HD.463360.2403.0001,ING010201,"[389580, 516000, 516000]",4,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,145000,HD.463360.2403.0001,NGCM036002,"[547375, 725000, 725000]",5,Túi,1.25
"[15, 0, 0]",0,1,Bán,315000,HD.463360.2403.0001,DAUAN1015,"[535500, 630000, 630000]",2,Chai,0.5
"[20, 0, 0]",0,1,Bán,15800,HD.463360.2403.0001,MBC030502,"[63200, 79000, 79000]",5,Gói,0.1666666666666666
"[15, 0, 0]",0,1,Bán,19500,HD.463360.2403.0001,KHANKR2,"[116025, 136500, 136500]",7,Gói,0.14
"[20, 0, 0]",0,1,Bán,36000,HD.463360.2403.0001,TKU020701,"[86400, 108000, 108000]",3,Gói,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.464120.2403.0003,LX220711,"[102680, 136000, 136000]",4,Chai,0.3333333333333333
"[15, 0, 0]",0,1,Bán,19500,HD.464120.2403.0003,KHANKR2,"[116025, 136500, 136500]",7,Gói,0.14
"[24.5, 0, 0]",0,1,Bán,34000,HD.464120.2403.0003,N0404B,"[102680, 136000, 136000]",4,Túi,0.2
"[24.5, 0, 0]",0,1,Bán,15000,HD.465420.2403.0021,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.465420.2403.0022,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.465420.2403.0023,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[20, 0, 0]",0,1,Bán,3450,HD.465420.2403.0023,BOTCANH02,"[27600, 34500, 34500]",10,Gói,0.2
"[24.5, 0, 0]",0,1,Bán,12000,HD.468400.2403.0018,XPIZ008001,"[9060, 12000, 12000]",1,Bánh,0.0208333333333333
"[24.5, 0, 0]",0,1,Bán,10500,HD.471320.2403.0003,0311B,"[237825, 315000, 315000]",30,Túi,2.5
"[24.5, 0, 0]",0,1,Bán,24000,HD.471320.2403.0003,LX220110,"[217440, 288000, 288000]",12,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,194000,HD.471320.2403.0003,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.473420.2403.0002,VL220211,"[164590, 218000, 218000]",2,Can,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.473420.2403.0002,N0404B,"[128350, 170000, 170000]",5,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.473420.2403.0002,0512B,"[200830, 266000, 266000]",7,Chai,0.5833333333333334
"[24.5, 0, 0]",0,1,Bán,35000,HD.473420.2403.0002,KDR10309,"[237825, 315000, 315000]",9,Tuýp,0.375
"[15, 0, 0]",0,1,Bán,315000,HD.475700.2403.0018,DAUAN1015,"[267750, 315000, 315000]",1,Chai,0.25
"[25, 0, 0]",0,1,Bán,57000,HD.475700.2403.0018,HNDS025001,"[42750, 57000, 57000]",1,Gói,0.1666666666666666
