code,status,issue_on,created_on,org,total_value,total_quantity,src_stock_code,src_stock,vendor_id,payment_type,note_type,channel,total_discount,seq,src_ancestors,so_chung_tu
HD.852217.2403.0001,12,,2024-03-18 09:54:21,btcom,1056619,17,852217,11422,1,TM,3,VNPOST,0,24030001,"[33, 11378, 11410]",XKB8510060726
HD.853100.2403.0036,12,,2024-03-18 09:54:21,btcom,145000,1,853100,11469,1,TM,3,VNPOST,0,24030036,"[33, 11378, 11467]",XKB8510060721
HD.853540.2403.0002,12,,2024-03-18 09:54:21,btcom,475000,6,853540,11500,1,TM,3,VNPOST,0,24030002,"[33, 11378, 11487]",XKB8510060729
HD.853700.2403.0029,12,,2024-03-18 09:54:21,btcom,145000,1,853700,11505,1,TM,3,VNPOST,0,24030029,"[33, 11378, 11503]",XKB8510060720
HD.864030.2403.0001,12,,2024-03-18 09:54:21,btcom,1308000,12,864030,11740,1,TM,3,VNPOST,0,24030001,"[33, 11625, 11727]",XKB8610012678
HD.864470.2403.0019,12,,2024-03-18 09:54:21,btcom,10500,1,864470,11759,1,TM,3,VNPOST,0,24030019,"[33, 11625, 11743]",XKB8610012676
HD.864470.2403.0020,12,,2024-03-18 09:54:21,btcom,10500,1,864470,11759,1,TM,3,VNPOST,0,24030020,"[33, 11625, 11743]",XKB8610012677
HD.864296.2403.0001,12,,2024-03-18 09:54:21,btcom,2257000,35,864296,13766,1,TM,3,VNPOST,0,24030001,"[33, 11625, 11743]",XKB8610012679
HD.871510.2403.0001,12,,2024-03-18 09:54:22,btcom,95000,1,871510,11839,1,TM,3,VNPOST,0,24030001,"[33, 11814, 11834]",XKB8710026107
HD.871510.2403.0002,12,,2024-03-18 09:54:22,btcom,180000,2,871510,11839,1,TM,3,VNPOST,0,24030002,"[33, 11814, 11834]",XKB8710026108
HD.871510.2403.0003,12,,2024-03-18 09:54:22,btcom,798000,6,871510,11839,1,TM,3,VNPOST,0,24030003,"[33, 11814, 11834]",XKB8710026109
HD.871510.2403.0004,12,,2024-03-18 09:54:22,btcom,336000,8,871510,11839,1,TM,3,VNPOST,0,24030004,"[33, 11814, 11834]",XKB8710026110
HD.871510.2403.0005,12,,2024-03-18 09:54:22,btcom,290000,2,871510,11839,1,TM,3,VNPOST,0,24030005,"[33, 11814, 11834]",XKB8710026111
HD.871590.2403.0001,12,,2024-03-18 09:54:22,btcom,133000,1,871590,11848,1,TM,3,VNPOST,0,24030001,"[33, 11814, 11834]",XKB8710026114
HD.871590.2403.0002,12,,2024-03-18 09:54:22,btcom,39000,1,871590,11848,1,TM,3,VNPOST,0,24030002,"[33, 11814, 11834]",XKB8710026117
HD.872580.2403.0003,12,,2024-03-18 09:54:22,btcom,90000,1,872580,11910,1,TM,3,VNPOST,0,24030003,"[33, 11814, 11895]",XKB8710026113
HD.881880.2403.0001,12,,2024-03-18 09:54:22,btcom,253700,7,881880,12037,1,TM,3,VNPOST,0,24030001,"[33, 12004, 12021]",XKB8810020090
HD.882310.2403.0009,12,,2024-03-18 09:54:22,btcom,102800,4,882310,12054,1,TM,3,VNPOST,0,24030009,"[33, 12004, 12045]",XKB8810020091
HD.884440.2403.0001,12,,2024-03-18 09:54:22,btcom,102000,3,884440,12149,1,TM,3,VNPOST,0,24030001,"[33, 12004, 12139]",XKB8810020093
HD.884440.2403.0002,12,,2024-03-18 09:54:22,btcom,182000,2,884440,12149,1,TM,3,VNPOST,0,24030002,"[33, 12004, 12139]",XKB8810020094
HD.891540.2403.0001,12,,2024-03-18 09:54:22,btcom,2711500,48,891540,12206,1,TM,3,VNPOST,0,24030001,"[33, 12171, 12188]",XKB8910010871
HD.893410.2403.0002,12,,2024-03-18 09:54:22,btcom,4802000,29,893410,12280,1,TM,3,VNPOST,0,24030002,"[33, 12171, 12277]",XKB8910010874
HD.904200.2403.0002,12,,2024-03-18 09:54:22,btcom,4515500,75,904200,12367,1,TM,3,VNPOST,0,24030002,"[33, 12306, 12365]",XKB9010013181
HD.904362.2403.0002,12,,2024-03-18 09:54:22,btcom,706500,26,904362,19509,1,TM,3,VNPOST,0,24030002,"[33, 12306, 12365]",XKB9010013179
HD.904362.2403.0003,12,,2024-03-18 09:54:22,btcom,435000,13,904362,19509,1,TM,3,VNPOST,0,24030003,"[33, 12306, 12365]",XKB9010013180
HD.921851.2403.0002,12,,2024-03-18 09:54:22,btcom,185000,2,921851,12752,1,TM,3,VNPOST,0,24030002,"[33, 12527, 12748]",XKB9210013199
HD.933110.2403.0003,12,,2024-03-18 09:54:22,btcom,610000,20,933110,12879,1,TM,3,VNPOST,0,24030003,"[33, 12758, 12865]",XKB9310038231
HD.933110.2403.0004,12,,2024-03-18 09:54:22,btcom,32400,6,933110,12879,1,TM,3,VNPOST,0,24030004,"[33, 12758, 12865]",XKB9310038233
HD.933110.2403.0005,12,,2024-03-18 09:54:23,btcom,45000,3,933110,12879,1,TM,3,VNPOST,0,24030005,"[33, 12758, 12865]",XKB9310038235
HD.933510.2403.0032,12,,2024-03-18 09:54:23,btcom,38000,1,933510,12907,1,TM,3,VNPOST,0,24030032,"[33, 12758, 12886]",XKB9310038237
HD.933510.2403.0033,12,,2024-03-18 09:54:23,btcom,150000,5,933510,12907,1,TM,3,VNPOST,0,24030033,"[33, 12758, 12886]",XKB9310038238
HD.951860.2403.0012,12,,2024-03-18 09:54:23,btcom,129000,1,951860,13203,1,TM,3,VNPOST,0,24030012,"[33, 13079, 13201]",XKB9510060514
HD.961062.2403.0018,12,,2024-03-18 09:54:23,btcom,49500,2,961062,13217,1,TM,3,VNPOST,0,24030018,"[33, 13214, 13215]",XKB9610015725
HD.961062.2403.0019,12,,2024-03-18 09:54:23,btcom,442000,4,961062,13217,1,TM,3,VNPOST,0,24030019,"[33, 13214, 13215]",XKB9610015726
HD.961062.2403.0020,12,,2024-03-18 09:54:23,btcom,39000,1,961062,13217,1,TM,3,VNPOST,0,24030020,"[33, 13214, 13215]",XKB9610015727
HD.123073.2403.0003,12,,2024-03-18 11:51:28,btcom,6615000,105,123073,19916,1,TM,3,VNPOST,0,24030003,"[33, 19815, 19842]",XKB1300000170
HD.129068.2403.0011,12,,2024-03-18 11:51:28,btcom,4877000,77,129068,19909,1,TM,3,VNPOST,0,24030011,"[33, 19816, 19843]",XKB1400000374
HD.132400.2403.0002,12,,2024-03-18 11:51:28,btcom,3495000,150,132400,20106,1,TM,3,VNPOST,0,24030002,"[33, 19817, 19844]",XKB1500000379
HD.162620.2403.0001,12,,2024-03-18 11:51:28,btcom,775600,29,162620,863,1,TM,3,VNPOST,0,24030001,"[33, 748, 848]",XKB1610020583
HD.163280.2403.0001,12,,2024-03-18 11:51:28,btcom,2596750,84,163280,906,1,TM,3,VNPOST,0,24030001,"[33, 748, 897]",XKB1610020581
HD.185771.2403.0001,12,,2024-03-18 11:51:28,btcom,6332600,73,185771,1389,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1376]",XKB1810025717
HD.181170.2403.0018,12,,2024-03-18 11:51:29,btcom,532000,4,181170,1232,1,TM,3,VNPOST,0,24030018,"[33, 1229, 1230]",XKB1810025738
HD.183040.2403.0002,12,,2024-03-18 11:51:29,btcom,263400,6,183040,1280,1,TM,3,VNPOST,0,24030002,"[33, 1229, 1275]",XKB1810025723
HD.183102.2403.0017,12,,2024-03-18 11:51:29,btcom,945000,15,183102,1285,1,TM,3,VNPOST,0,24030017,"[33, 1229, 1275]",XKB1810025719
HD.183140.2403.0002,12,,2024-03-18 11:51:29,btcom,218000,2,183140,1289,1,TM,3,VNPOST,0,24030002,"[33, 1229, 1275]",XKB1810025725
HD.183170.2403.0003,12,,2024-03-18 11:51:29,btcom,226800,2,183170,1293,1,TM,3,VNPOST,0,24030003,"[33, 1229, 1275]",XKB1810025726
HD.183190.2403.0001,12,,2024-03-18 11:51:29,btcom,266000,2,183190,1295,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1275]",XKB1810025722
HD.183200.2403.0001,12,,2024-03-18 11:51:29,btcom,945000,15,183200,1296,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1275]",XKB1810025728
HD.183240.2403.0001,12,,2024-03-18 11:51:29,btcom,437000,3,183240,1300,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1275]",XKB1810025727
HD.183250.2403.0002,12,,2024-03-18 11:51:28,btcom,292000,2,183250,1301,1,TM,3,VNPOST,0,24030002,"[33, 1229, 1275]",XKB1810025718
HD.183426.2403.0001,12,,2024-03-18 11:51:29,btcom,894000,24,183426,19147,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1275]",XKB1810025729
HD.184870.2403.0001,12,,2024-03-18 11:51:29,btcom,4233000,44,184870,1332,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1321]",XKB1810025730
HD.187100.2403.0001,12,,2024-03-18 11:51:29,btcom,747000,7,187100,1468,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1465]",XKB1810025733
HD.187109.2403.0001,12,,2024-03-18 11:51:29,btcom,9201000,123,187109,1469,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1465]",XKB1810025735
HD.187350.2403.0001,12,,2024-03-18 11:51:29,btcom,1686038,30,187350,1479,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1471]",XKB1810025741
HD.187360.2403.0001,12,,2024-03-18 11:51:29,btcom,4299452,60,187360,1480,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1471]",XKB1810025736
HD.187370.2403.0001,12,,2024-03-18 11:51:29,btcom,2334700,124,187370,1481,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1471]",XKB1810025739
HD.206130.2403.0003,12,,2024-03-18 11:51:29,btcom,1002500,16,206130,1573,1,TM,3,VNPOST,0,24030003,"[33, 1489, 1567]",XKB2010023936
HD.206150.2403.0003,12,,2024-03-18 11:51:29,btcom,718500,6,206150,1574,1,TM,3,VNPOST,0,24030003,"[33, 1489, 1567]",XKB2010023935
HD.206400.2403.0001,12,,2024-03-18 11:51:29,btcom,1880000,38,206400,1588,1,TM,3,VNPOST,0,24030001,"[33, 1489, 1578]",XKB2010023934
HD.137900.2403.0001,12,,2024-03-18 11:51:30,btcom,2595400,449,137900,20153,1,TM,3,VNPOST,0,24030001,"[33, 19818, 19846]",XKB2100000419
HD.139100.2403.0001,12,,2024-03-18 11:51:30,btcom,2982650,131,139100,20165,1,TM,3,VNPOST,0,24030001,"[33, 19818, 19847]",XKB2100000420
HD.202330.2403.0006,12,,2024-03-18 11:51:30,btcom,484000,5,202330,1492,1,TM,3,VNPOST,0,24030006,"[33, 1489, 1490]",XKB2010023940
HD.205390.2403.0001,12,,2024-03-18 11:51:30,btcom,514000,19,205390,1528,1,TM,3,VNPOST,0,24030001,"[33, 1489, 1521]",XKB2010023945
HD.205520.2403.0001,12,,2024-03-18 11:51:30,btcom,1477000,9,205520,1540,1,TM,3,VNPOST,0,24030001,"[33, 1489, 1536]",XKB2010023944
HD.206110.2403.0003,12,,2024-03-18 11:51:30,btcom,375500,7,206110,1571,1,TM,3,VNPOST,0,24030003,"[33, 1489, 1567]",XKB2010023942
HD.206170.2403.0003,12,,2024-03-18 11:51:30,btcom,752000,5,206170,1575,1,TM,3,VNPOST,0,24030003,"[33, 1489, 1567]",XKB2010023937
HD.206190.2403.0003,12,,2024-03-18 11:51:30,btcom,364500,8,206190,1576,1,TM,3,VNPOST,0,24030003,"[33, 1489, 1567]",XKB2010023939
HD.206210.2403.0003,12,,2024-03-18 11:51:30,btcom,721500,7,206210,1577,1,TM,3,VNPOST,0,24030003,"[33, 1489, 1567]",XKB2010023941
HD.206300.2403.0011,12,,2024-03-18 11:51:30,btcom,2602000,27,206300,1580,1,TM,3,VNPOST,0,24030011,"[33, 1489, 1578]",XKB2010023938
HD.209030.2403.0001,12,,2024-03-18 11:51:30,btcom,2530000,20,209030,1689,1,TM,3,VNPOST,0,24030001,"[33, 1489, 1669]",XKB2010023943
HD.232511.2403.0009,12,,2024-03-18 11:51:30,btcom,756400,19,232511,1917,1,TM,3,VNPOST,0,24030009,"[33, 1858, 1914]",XKB2310033105
HD.232511.2403.0010,12,,2024-03-18 11:51:30,btcom,512700,22,232511,1917,1,TM,3,VNPOST,0,24030010,"[33, 1858, 1914]",XKB2310033106
HD.232511.2403.0011,12,,2024-03-18 11:51:30,btcom,510000,6,232511,1917,1,TM,3,VNPOST,0,24030011,"[33, 1858, 1914]",XKB2310033107
HD.237560.2403.0003,12,,2024-03-18 11:51:30,btcom,342000,6,237560,2124,1,TM,3,VNPOST,0,24030003,"[33, 1858, 2102]",XKB2310033100
HD.263310.2403.0003,12,,2024-03-18 11:51:30,btcom,1080000,36,263310,2656,1,TM,3,VNPOST,0,24030003,"[33, 2557, 2649]",XKB2610019824
HD.262100.2403.0003,12,,2024-03-18 11:51:31,btcom,163000,2,262100,2609,1,TM,3,VNPOST,0,24030003,"[33, 2557, 2595]",XKB2610019831
HD.262150.2403.0001,12,,2024-03-18 11:51:31,btcom,1207350,41,262150,2612,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2595]",XKB2610019827
HD.262390.2403.0001,12,,2024-03-18 11:51:30,btcom,4191700,127,262390,2621,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2615]",XKB2610019825
HD.262990.2403.0014,12,,2024-03-18 11:51:31,btcom,38000,1,262990,2645,1,TM,3,VNPOST,0,24030014,"[33, 2557, 2629]",XKB2610019832
HD.274600.2403.0035,12,,2024-03-18 11:51:31,btcom,30000,1,274600,2828,1,TM,3,VNPOST,0,24030035,"[33, 2709, 2826]",XKB2710041398
HD.274600.2403.0036,12,,2024-03-18 11:51:31,btcom,36000,1,274600,2828,1,TM,3,VNPOST,0,24030036,"[33, 2709, 2826]",XKB2710041401
HD.275770.2403.0002,12,,2024-03-18 11:51:31,btcom,270000,3,275770,19502,1,TM,3,VNPOST,0,24030002,"[33, 2709, 2862]",XKB2710041399
HD.277800.2403.0031,12,,2024-03-18 11:51:31,btcom,30000,1,277800,2933,1,TM,3,VNPOST,0,24030031,"[33, 2709, 2931]",XKB2710041397
HD.277800.2403.0032,12,,2024-03-18 11:51:31,btcom,24000,2,277800,2933,1,TM,3,VNPOST,0,24030032,"[33, 2709, 2931]",XKB2710041400
HD.281155.2403.0001,12,,2024-03-18 11:51:31,btcom,272000,2,281155,2957,1,TM,3,VNPOST,0,24030001,"[33, 2944, 2948]",XKB2810025265
HD.281155.2403.0002,12,,2024-03-18 11:51:31,btcom,190000,5,281155,2957,1,TM,3,VNPOST,0,24030002,"[33, 2944, 2948]",XKB2810025266
HD.291160.2403.0009,12,,2024-03-18 11:51:31,btcom,801000,48,291160,3123,1,TM,3,VNPOST,0,24030009,"[33, 3112, 3116]",XKB2910052972
HD.292670.2403.0002,12,,2024-03-18 11:51:31,btcom,1079400,9,292670,3160,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3142]",XKB2910052967
HD.292670.2403.0003,12,,2024-03-18 11:51:31,btcom,221000,3,292670,3160,1,TM,3,VNPOST,0,24030003,"[33, 3112, 3142]",XKB2910052969
HD.293770.2403.0001,12,,2024-03-18 11:51:31,btcom,9844500,174,293770,3185,1,TM,3,VNPOST,0,24030001,"[33, 3112, 3179]",XKB2910052970
HD.294780.2403.0001,12,,2024-03-18 11:51:31,btcom,1880200,50,294780,3234,1,TM,3,VNPOST,0,24030001,"[33, 3112, 3216]",XKB2910052966
HD.294900.2403.0011,12,,2024-03-18 11:51:31,btcom,116000,3,294900,3237,1,TM,3,VNPOST,0,24030011,"[33, 3112, 3235]",XKB2910052971
HD.295980.2403.0002,12,,2024-03-18 11:51:31,btcom,326900,8,295980,3289,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3266]",XKB2910052973
HD.295980.2403.0003,12,,2024-03-18 11:51:31,btcom,15000,1,295980,3289,1,TM,3,VNPOST,0,24030003,"[33, 3112, 3266]",XKB2910052974
HD.298620.2403.0012,12,,2024-03-18 11:51:31,btcom,231000,14,298620,3397,1,TM,3,VNPOST,0,24030012,"[33, 3112, 3385]",XKB2910052965
HD.303590.2403.0001,12,,2024-03-18 11:51:32,btcom,784500,98,303590,3523,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3487]",XKB3010044229
HD.304800.2403.0007,12,,2024-03-18 11:51:32,btcom,430000,5,304800,3557,1,TM,3,VNPOST,0,24030007,"[33, 3432, 3555]",XKB3010044231
HD.304825.2403.0022,12,,2024-03-18 11:51:31,btcom,401500,12,304825,3558,1,TM,3,VNPOST,0,24030022,"[33, 3432, 3555]",XKB3010044224
HD.304825.2403.0023,12,,2024-03-18 11:51:32,btcom,98400,4,304825,3558,1,TM,3,VNPOST,0,24030023,"[33, 3432, 3555]",XKB3010044225
HD.304825.2403.0024,12,,2024-03-18 11:51:32,btcom,94500,2,304825,3558,1,TM,3,VNPOST,0,24030024,"[33, 3432, 3555]",XKB3010044226
HD.304825.2403.0025,12,,2024-03-18 11:51:32,btcom,680400,6,304825,3558,1,TM,3,VNPOST,0,24030025,"[33, 3432, 3555]",XKB3010044232
HD.304825.2403.0026,12,,2024-03-18 11:51:32,btcom,410238,5,304825,3558,1,TM,3,VNPOST,0,24030026,"[33, 3432, 3555]",XKB3010044233
HD.305930.2403.0012,12,,2024-03-18 11:51:32,btcom,34000,1,305930,3593,1,TM,3,VNPOST,0,24030012,"[33, 3432, 3574]",XKB3010044230
HD.312130.2403.0003,12,,2024-03-18 11:51:32,btcom,3537000,164,312130,3657,1,TM,3,VNPOST,0,24030003,"[33, 3596, 3653]",XKB3110016338
HD.312130.2403.0004,12,,2024-03-18 11:51:32,btcom,1064000,8,312130,3657,1,TM,3,VNPOST,0,24030004,"[33, 3596, 3653]",XKB3110016340
HD.312130.2403.0005,12,,2024-03-18 11:51:32,btcom,1776000,18,312130,3657,1,TM,3,VNPOST,0,24030005,"[33, 3596, 3653]",XKB3110016341
HD.321988.2403.0007,12,,2024-03-18 11:51:32,btcom,399000,3,321988,3847,1,TM,3,VNPOST,0,24030007,"[33, 3808, 3841]",XKB3210050976
HD.322130.2403.0003,12,,2024-03-18 11:51:32,btcom,975000,20,322130,3854,1,TM,3,VNPOST,0,24030003,"[33, 3808, 3841]",XKB3210050972
HD.324060.2403.0003,12,,2024-03-18 11:51:32,btcom,673000,7,324060,3926,1,TM,3,VNPOST,0,24030003,"[33, 3808, 3923]",XKB3210050971
HD.324701.2403.0006,12,,2024-03-18 11:51:32,btcom,1064000,8,324701,3957,1,TM,3,VNPOST,0,24030006,"[33, 3808, 3954]",XKB3210050974
HD.324701.2403.0007,12,,2024-03-18 11:51:32,btcom,228000,2,324701,3957,1,TM,3,VNPOST,0,24030007,"[33, 3808, 3954]",XKB3210050975
HD.325000.2403.0001,12,,2024-03-18 11:51:32,btcom,2048000,34,325000,3965,1,TM,3,VNPOST,0,24030001,"[33, 3808, 3954]",XKB3210050970
HD.158640.2403.0001,12,,2024-03-18 11:51:33,btcom,692000,4,158640,20279,1,TM,3,VNPOST,0,24030001,"[33, 19819, 19850]",XKB3400000388
HD.158820.2403.0001,12,,2024-03-18 11:51:33,btcom,2272000,24,158820,20293,1,TM,3,VNPOST,0,24030001,"[33, 19819, 19850]",XKB3400000387
HD.331650.2403.0001,12,,2024-03-18 11:51:33,btcom,381000,6,331650,4059,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4053]",XKB3310015589
HD.331690.2403.0001,12,,2024-03-18 11:51:33,btcom,266000,2,331690,4062,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4053]",XKB3310015575
HD.332770.2403.0003,12,,2024-03-18 11:51:32,btcom,1066000,21,332770,4097,1,TM,3,VNPOST,0,24030003,"[33, 4029, 4083]",XKB3310015571
HD.332840.2403.0002,12,,2024-03-18 11:51:33,btcom,813500,17,332840,4132,1,TM,3,VNPOST,0,24030002,"[33, 4029, 4129]",XKB3310015587
HD.332860.2403.0001,12,,2024-03-18 11:51:33,btcom,859000,13,332860,4100,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4083]",XKB3310015593
HD.332930.2403.0001,12,,2024-03-18 11:51:33,btcom,15000,1,332930,4103,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4083]",XKB3310015572
HD.332930.2403.0002,12,,2024-03-18 11:51:33,btcom,120000,4,332930,4103,1,TM,3,VNPOST,0,24030002,"[33, 4029, 4083]",XKB3310015577
HD.332930.2403.0003,12,,2024-03-18 11:51:33,btcom,74500,1,332930,4103,1,TM,3,VNPOST,0,24030003,"[33, 4029, 4083]",XKB3310015578
HD.332930.2403.0004,12,,2024-03-18 11:51:33,btcom,136000,4,332930,4103,1,TM,3,VNPOST,0,24030004,"[33, 4029, 4083]",XKB3310015579
HD.332930.2403.0005,12,,2024-03-18 11:51:33,btcom,42000,1,332930,4103,1,TM,3,VNPOST,0,24030005,"[33, 4029, 4083]",XKB3310015580
HD.332930.2403.0006,12,,2024-03-18 11:51:33,btcom,34500,10,332930,4103,1,TM,3,VNPOST,0,24030006,"[33, 4029, 4083]",XKB3310015582
HD.333950.2403.0002,12,,2024-03-18 11:51:33,btcom,521500,11,333950,4144,1,TM,3,VNPOST,0,24030002,"[33, 4029, 4129]",XKB3310015594
HD.334130.2403.0002,12,,2024-03-18 11:51:33,btcom,527900,7,334130,4154,1,TM,3,VNPOST,0,24030002,"[33, 4029, 4149]",XKB3310015592
HD.334220.2403.0001,12,,2024-03-18 11:51:33,btcom,155250,9,334220,4158,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4149]",XKB3310015591
HD.335660.2403.0001,12,,2024-03-18 11:51:33,btcom,760000,10,335660,4207,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4191]",XKB3310015574
HD.351700.2403.0022,12,,2024-03-18 11:51:33,btcom,15000,1,351700,4251,1,TM,3,VNPOST,0,24030022,"[33, 4211, 4249]",XKB3510075909
HD.353480.2403.0001,12,,2024-03-18 11:51:33,btcom,834000,17,353480,4344,1,TM,3,VNPOST,0,24030001,"[33, 4211, 4326]",XKB3510075910
HD.354140.2403.0002,12,,2024-03-18 11:51:33,btcom,249500,5,354140,4384,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4370]",XKB3510075908
HD.362550.2403.0007,12,,2024-03-18 11:51:33,btcom,120000,4,362550,4525,1,TM,3,VNPOST,0,24030007,"[33, 4467, 4515]",XKB3610033512
HD.364160.2403.0001,12,,2024-03-18 11:51:33,btcom,1173500,23,364160,4595,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4566]",XKB3610033510
HD.157100.2403.0001,12,,2024-03-18 11:51:34,btcom,2246500,41,157100,20361,1,TM,3,VNPOST,0,24030001,"[33, 19820, 19835]",XKB3700000659
HD.157170.2403.0001,12,,2024-03-18 11:51:34,btcom,765000,15,157170,20368,1,TM,3,VNPOST,0,24030001,"[33, 19820, 19835]",XKB3700000660
HD.362550.2403.0008,12,,2024-03-18 11:51:33,btcom,74500,1,362550,4525,1,TM,3,VNPOST,0,24030008,"[33, 4467, 4515]",XKB3610033513
HD.362550.2403.0009,12,,2024-03-18 11:51:34,btcom,218000,2,362550,4525,1,TM,3,VNPOST,0,24030009,"[33, 4467, 4515]",XKB3610033514
HD.362550.2403.0010,12,,2024-03-18 11:51:34,btcom,17250,5,362550,4525,1,TM,3,VNPOST,0,24030010,"[33, 4467, 4515]",XKB3610033518
HD.362550.2403.0011,12,,2024-03-18 11:51:34,btcom,16500,1,362550,4525,1,TM,3,VNPOST,0,24030011,"[33, 4467, 4515]",XKB3610033519
HD.380000.2403.0034,12,,2024-03-18 11:51:34,btcom,133000,1,380000,4701,1,TM,3,VNPOST,0,24030034,"[33, 4695, 4699]",XKB3810036315
HD.381255.2403.0017,12,,2024-03-18 11:51:34,btcom,30000,1,381255,4709,1,TM,3,VNPOST,0,24030017,"[33, 4695, 4699]",XKB3810036316
HD.382519.2403.0010,12,,2024-03-18 11:51:34,btcom,98000,2,382519,4757,1,TM,3,VNPOST,0,24030010,"[33, 4695, 4754]",XKB3810036313
HD.404040.2403.0024,12,,2024-03-18 11:51:34,btcom,346000,2,404040,5085,1,TM,3,VNPOST,0,24030024,"[33, 4939, 5069]",XKB4010027873
HD.411770.2403.0002,12,,2024-03-18 11:51:34,btcom,2446800,39,411770,5108,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5099]",XKB4110053968
HD.411790.2403.0002,12,,2024-03-18 11:51:34,btcom,1176500,16,411790,5109,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5099]",XKB4110053974
HD.411840.2403.0001,12,,2024-03-18 11:51:34,btcom,4960400,89,411840,5111,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5099]",XKB4110053970
HD.413080.2403.0002,12,,2024-03-18 11:51:34,btcom,860500,14,413080,5185,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5160]",XKB4110053967
HD.413110.2403.0002,12,,2024-03-18 11:51:34,btcom,337000,5,413110,5188,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5160]",XKB4110053969
HD.415120.2403.0006,12,,2024-03-18 11:51:34,btcom,60000,1,415120,5306,1,TM,3,VNPOST,0,24030006,"[33, 5095, 5290]",XKB4110053975
HD.415150.2403.0008,12,,2024-03-18 11:51:34,btcom,74500,1,415150,5308,1,TM,3,VNPOST,0,24030008,"[33, 5095, 5290]",XKB4110053971
HD.411790.2403.0003,12,,2024-03-18 11:51:35,btcom,218000,2,411790,5109,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5099]",XKB4110053976
HD.425300.2403.0001,12,,2024-03-18 11:51:35,btcom,173000,1,425300,5507,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5496]",XKB4210049504
HD.425301.2403.0002,12,,2024-03-18 11:51:35,btcom,178000,4,425301,5508,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5496]",XKB4210049502
HD.425330.2403.0002,12,,2024-03-18 11:51:35,btcom,956000,12,425330,5509,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5496]",XKB4210049507
HD.425390.2403.0004,12,,2024-03-18 11:51:35,btcom,88500,5,425390,5511,1,TM,3,VNPOST,0,24030004,"[33, 5403, 5496]",XKB4210049510
HD.426841.2403.0001,12,,2024-03-18 11:51:35,btcom,567000,5,426841,5591,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5566]",XKB4210049508
HD.428340.2403.0001,12,,2024-03-18 11:51:35,btcom,1805500,79,428340,5667,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5656]",XKB4210049503
HD.428571.2403.0001,12,,2024-03-18 11:51:35,btcom,2364900,65,428571,5676,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5656]",XKB4210049505
HD.428610.2403.0001,12,,2024-03-18 11:51:35,btcom,2136000,105,428610,5679,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5656]",XKB4210049500
HD.428620.2403.0001,12,,2024-03-18 11:51:35,btcom,1324900,72,428620,5680,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5656]",XKB4210049509
HD.429030.2403.0001,12,,2024-03-18 11:51:35,btcom,346000,2,429030,5696,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5656]",XKB4210049498
HD.429030.2403.0002,12,,2024-03-18 11:51:35,btcom,145000,1,429030,5696,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5656]",XKB4210049499
HD.429030.2403.0003,12,,2024-03-18 11:51:35,btcom,1665200,24,429030,5696,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5656]",XKB4210049501
HD.431300.2403.0001,12,,2024-03-18 11:51:35,btcom,183000,4,431300,5710,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5701]",XKB4310018171
HD.431670.2403.0001,12,,2024-03-18 11:51:35,btcom,1865000,34,431670,5716,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5701]",XKB4310018169
