code,status,issue_on,created_on,org,total_value,total_quantity,src_stock_code,src_stock,vendor_id,payment_type,note_type,channel,total_discount,seq,src_ancestors,so_chung_tu
HD.933010.2403.0002,12,,2024-03-19 09:54:06,btcom,532000,4,933010,12869,1,TM,3,VNPOST,0,24030002,"[33, 12758, 12865]",XKB9310038277
HD.944090.2403.0002,12,,2024-03-19 09:54:06,btcom,1807600,20,944090,13078,1,TM,3,VNPOST,0,24030002,"[33, 12948, 13062]",XKB9410013862
HD.950000.2403.0051,12,,2024-03-19 09:54:06,btcom,1545000,20,950000,13085,1,TM,3,VNPOST,0,24030051,"[33, 13079, 13083]",XKB9510060612
HD.952180.2403.0002,12,,2024-03-19 09:54:06,btcom,605000,6,952180,13123,1,TM,3,VNPOST,0,24030002,"[33, 13079, 13110]",XKB9510060625
HD.952300.2403.0006,12,,2024-03-19 09:54:06,btcom,109000,1,952300,13126,1,TM,3,VNPOST,0,24030006,"[33, 13079, 13124]",XKB9510060621
HD.952470.2403.0005,12,,2024-03-19 09:54:06,btcom,511000,14,952470,13130,1,TM,3,VNPOST,0,24030005,"[33, 13079, 13124]",XKB9510060630
HD.952810.2403.0004,12,,2024-03-19 09:54:06,btcom,1034200,31,952810,13143,1,TM,3,VNPOST,0,24030004,"[33, 13079, 13135]",XKB9510060614
HD.953120.2403.0008,12,,2024-03-19 09:54:06,btcom,22000,2,953120,13152,1,TM,3,VNPOST,0,24030008,"[33, 13079, 13147]",XKB9510060620
HD.953268.2403.0007,12,,2024-03-19 09:54:06,btcom,11000,1,953268,18342,1,TM,3,VNPOST,0,24030007,"[33, 13079, 13147]",XKB9510060624
HD.953268.2403.0008,12,,2024-03-19 09:54:06,btcom,11000,1,953268,18342,1,TM,3,VNPOST,0,24030008,"[33, 13079, 13147]",XKB9510060626
HD.953268.2403.0009,12,,2024-03-19 09:54:06,btcom,39000,1,953268,18342,1,TM,3,VNPOST,0,24030009,"[33, 13079, 13147]",XKB9510060628
HD.953520.2403.0013,12,,2024-03-19 09:54:06,btcom,109000,1,953520,13163,1,TM,3,VNPOST,0,24030013,"[33, 13079, 13160]",XKB9510060615
HD.953520.2403.0014,12,,2024-03-19 09:54:06,btcom,42000,1,953520,13163,1,TM,3,VNPOST,0,24030014,"[33, 13079, 13160]",XKB9510060616
HD.953680.2403.0016,12,,2024-03-19 09:54:06,btcom,39000,1,953680,13169,1,TM,3,VNPOST,0,24030016,"[33, 13079, 13160]",XKB9510060600
HD.953680.2403.0017,12,,2024-03-19 09:54:06,btcom,57000,1,953680,13169,1,TM,3,VNPOST,0,24030017,"[33, 13079, 13160]",XKB9510060609
HD.953680.2403.0018,12,,2024-03-19 09:54:06,btcom,19500,1,953680,13169,1,TM,3,VNPOST,0,24030018,"[33, 13079, 13160]",XKB9510060622
HD.953680.2403.0019,12,,2024-03-19 09:54:06,btcom,59000,1,953680,13169,1,TM,3,VNPOST,0,24030019,"[33, 13079, 13160]",XKB9510060623
HD.953830.2403.0006,12,,2024-03-19 09:54:06,btcom,102000,3,953830,13176,1,TM,3,VNPOST,0,24030006,"[33, 13079, 13171]",XKB9510060619
HD.954430.2403.0040,12,,2024-03-19 09:54:06,btcom,194000,1,954430,13199,1,TM,3,VNPOST,0,24030040,"[33, 13079, 13191]",XKB9510060617
HD.952300.2403.0007,12,,2024-03-19 09:54:07,btcom,1633000,35,952300,13126,1,TM,3,VNPOST,0,24030007,"[33, 13079, 13124]",XKB9510060642
HD.952330.2403.0011,12,,2024-03-19 09:54:07,btcom,166000,3,952330,13193,1,TM,3,VNPOST,0,24030011,"[33, 13079, 13191]",XKB9510060640
HD.952330.2403.0012,12,,2024-03-19 09:54:07,btcom,21000,2,952330,13193,1,TM,3,VNPOST,0,24030012,"[33, 13079, 13191]",XKB9510060641
HD.952350.2403.0008,12,,2024-03-19 09:54:07,btcom,1111000,30,952350,13194,1,TM,3,VNPOST,0,24030008,"[33, 13079, 13191]",XKB9510060636
HD.954430.2403.0041,12,,2024-03-19 09:54:07,btcom,34000,1,954430,13199,1,TM,3,VNPOST,0,24030041,"[33, 13079, 13191]",XKB9510060632
HD.954430.2403.0042,12,,2024-03-19 09:54:07,btcom,59000,1,954430,13199,1,TM,3,VNPOST,0,24030042,"[33, 13079, 13191]",XKB9510060634
HD.954430.2403.0043,12,,2024-03-19 09:54:07,btcom,22000,2,954430,13199,1,TM,3,VNPOST,0,24030043,"[33, 13079, 13191]",XKB9510060637
HD.954430.2403.0044,12,,2024-03-19 09:54:07,btcom,22600,1,954430,13199,1,TM,3,VNPOST,0,24030044,"[33, 13079, 13191]",XKB9510060639
HD.954448.2403.0012,12,,2024-03-19 09:54:06,btcom,35000,1,954448,13200,1,TM,3,VNPOST,0,24030012,"[33, 13079, 13191]",XKB9510060631
HD.954448.2403.0013,12,,2024-03-19 09:54:07,btcom,34000,1,954448,13200,1,TM,3,VNPOST,0,24030013,"[33, 13079, 13191]",XKB9510060633
HD.962480.2403.0002,12,,2024-03-19 09:54:07,btcom,1187500,20,962480,13259,1,TM,3,VNPOST,0,24030002,"[33, 13214, 13253]",XKB9610015749
HD.972700.2403.0003,12,,2024-03-19 09:54:07,btcom,5521500,105,972700,13387,1,TM,3,VNPOST,0,24030003,"[33, 13305, 13385]",XKB9710008891
HD.972700.2403.0004,12,,2024-03-19 09:54:07,btcom,413000,14,972700,13387,1,TM,3,VNPOST,0,24030004,"[33, 13305, 13385]",XKB9710008892
HD.972944.2403.0002,12,,2024-03-19 09:54:07,btcom,505000,10,972944,13398,1,TM,3,VNPOST,0,24030002,"[33, 13305, 13385]",XKB9710008890
HD.152073.2403.0039,12,,2024-03-19 11:51:22,btcom,76000,1,152073,19911,1,TM,3,VNPOST,0,24030039,"[33, 19814, 19841]",XKB1200000374
HD.152261.2403.0002,12,,2024-03-19 11:51:22,btcom,819000,13,152261,19996,1,TM,3,VNPOST,0,24030002,"[33, 19814, 19841]",XKB1200000372
HD.162720.2403.0001,12,,2024-03-19 11:51:22,btcom,427500,50,162720,870,1,TM,3,VNPOST,0,24030001,"[33, 748, 848]",XKB1610020600
HD.172217.2403.0005,12,,2024-03-19 11:51:22,btcom,7728000,68,172217,957,1,TM,3,VNPOST,0,24030005,"[33, 945, 949]",XKB1710033688
HD.183230.2403.0002,12,,2024-03-19 11:51:22,btcom,1725200,26,183230,1299,1,TM,3,VNPOST,0,24030002,"[33, 1229, 1275]",XKB1810025770
HD.186480.2403.0001,12,,2024-03-19 11:51:22,btcom,298000,4,186480,1428,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1403]",XKB1810025773
HD.186510.2403.0001,12,,2024-03-19 11:51:22,btcom,4349000,66,186510,1429,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1403]",XKB1810025776
HD.186560.2403.0001,12,,2024-03-19 11:51:22,btcom,1299000,25,186560,1433,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1403]",XKB1810025772
HD.186580.2403.0001,12,,2024-03-19 11:51:22,btcom,2217000,23,186580,1435,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1403]",XKB1810025771
HD.203200.2403.0002,12,,2024-03-19 11:51:22,btcom,4971000,64,203200,1510,1,TM,3,VNPOST,0,24030002,"[33, 1489, 1508]",XKB2010023960
HD.206100.2403.0023,12,,2024-03-19 11:51:22,btcom,113400,1,206100,1569,1,TM,3,VNPOST,0,24030023,"[33, 1489, 1567]",XKB2010023959
HD.208650.2403.0004,12,,2024-03-19 11:51:22,btcom,363700,6,208650,1673,1,TM,3,VNPOST,0,24030004,"[33, 1489, 1669]",XKB2010023962
HD.240000.2403.0004,12,,2024-03-19 11:51:22,btcom,566200,6,240000,2134,1,TM,3,VNPOST,0,24030004,"[33, 2128, 2132]",XKB2410019603
HD.241280.2403.0004,12,,2024-03-19 11:51:22,btcom,159000,1,241280,2137,1,TM,3,VNPOST,0,24030004,"[33, 2128, 2132]",XKB2410019602
HD.246941.2403.0001,12,,2024-03-19 11:51:22,btcom,443000,12,246941,2313,1,TM,3,VNPOST,0,24030001,"[33, 2128, 2305]",XKB2410019608
HD.251370.2403.0003,12,,2024-03-19 11:51:22,btcom,910000,10,251370,2352,1,TM,3,VNPOST,0,24030003,"[33, 2340, 2344]",XKB2510031827
HD.254425.2403.0001,12,,2024-03-19 11:51:22,btcom,3153400,55,254425,2436,1,TM,3,VNPOST,0,24030001,"[33, 2340, 2433]",XKB2510031826
HD.261900.2403.0011,12,,2024-03-19 11:51:22,btcom,38000,1,261900,2597,1,TM,3,VNPOST,0,24030011,"[33, 2557, 2595]",XKB2610019870
HD.261430.2403.0001,12,,2024-03-19 11:51:22,btcom,861400,16,261430,2580,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2571]",XKB2610019871
HD.263480.2403.0001,12,,2024-03-19 11:51:23,btcom,304000,8,263480,2666,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2649]",XKB2610019873
HD.274600.2403.0040,12,,2024-03-19 11:51:23,btcom,38000,1,274600,2828,1,TM,3,VNPOST,0,24030040,"[33, 2709, 2826]",XKB2710041429
HD.274600.2403.0041,12,,2024-03-19 11:51:23,btcom,133000,1,274600,2828,1,TM,3,VNPOST,0,24030041,"[33, 2709, 2826]",XKB2710041432
HD.275200.2403.0015,12,,2024-03-19 11:51:23,btcom,133000,1,275200,2851,1,TM,3,VNPOST,0,24030015,"[33, 2709, 2849]",XKB2710041435
HD.276700.2403.0029,12,,2024-03-19 11:51:23,btcom,30000,1,276700,2902,1,TM,3,VNPOST,0,24030029,"[33, 2709, 2900]",XKB2710041431
HD.280000.2403.0001,12,,2024-03-19 11:51:23,btcom,1443000,18,280000,2950,1,TM,3,VNPOST,0,24030001,"[33, 2944, 2948]",XKB2810025292
HD.295600.2403.0019,12,,2024-03-19 11:51:23,btcom,63000,1,295600,3268,1,TM,3,VNPOST,0,24030019,"[33, 3112, 3266]",XKB2910053013
HD.297950.2403.0005,12,,2024-03-19 11:51:23,btcom,2175600,60,297950,3382,1,TM,3,VNPOST,0,24030005,"[33, 3112, 3365]",XKB2910053016
HD.301140.2403.0021,12,,2024-03-19 11:51:23,btcom,120000,2,301140,3435,1,TM,3,VNPOST,0,24030021,"[33, 3432, 3433]",XKB3010044261
HD.303090.2403.0003,12,,2024-03-19 11:51:23,btcom,368000,4,303090,3502,1,TM,3,VNPOST,0,24030003,"[33, 3432, 3487]",XKB3010044260
HD.303800.2403.0033,12,,2024-03-19 11:51:23,btcom,15000,1,303800,3526,1,TM,3,VNPOST,0,24030033,"[33, 3432, 3524]",XKB3010044263
HD.303800.2403.0034,12,,2024-03-19 11:51:23,btcom,9900,1,303800,3526,1,TM,3,VNPOST,0,24030034,"[33, 3432, 3524]",XKB3010044265
HD.311216.2403.0002,12,,2024-03-19 11:51:23,btcom,172500,50,311216,3619,1,TM,3,VNPOST,0,24030002,"[33, 3596, 3615]",XKB3110016348
HD.311608.2403.0001,12,,2024-03-19 11:51:23,btcom,636000,4,311608,3639,1,TM,3,VNPOST,0,24030001,"[33, 3596, 3632]",XKB3110016347
HD.322688.2403.0016,12,,2024-03-19 11:51:23,btcom,273300,7,322688,3875,1,TM,3,VNPOST,0,24030016,"[33, 3808, 3870]",XKB3210051008
HD.322688.2403.0017,12,,2024-03-19 11:51:23,btcom,315000,1,322688,3875,1,TM,3,VNPOST,0,24030017,"[33, 3808, 3870]",XKB3210051009
HD.322688.2403.0018,12,,2024-03-19 11:51:23,btcom,133000,1,322688,3875,1,TM,3,VNPOST,0,24030018,"[33, 3808, 3870]",XKB3210051010
HD.322688.2403.0019,12,,2024-03-19 11:51:23,btcom,63000,1,322688,3875,1,TM,3,VNPOST,0,24030019,"[33, 3808, 3870]",XKB3210051011
HD.325601.2403.0006,12,,2024-03-19 11:51:23,btcom,133000,1,325601,3994,1,TM,3,VNPOST,0,24030006,"[33, 3808, 3984]",XKB3210051001
HD.325601.2403.0007,12,,2024-03-19 11:51:23,btcom,3374000,45,325601,3994,1,TM,3,VNPOST,0,24030007,"[33, 3808, 3984]",XKB3210051005
HD.322688.2403.0020,12,,2024-03-19 11:51:23,btcom,945000,15,322688,3875,1,TM,3,VNPOST,0,24030020,"[33, 3808, 3870]",XKB3210051012
HD.351940.2403.0002,12,,2024-03-19 11:51:24,btcom,597000,13,351940,4261,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4249]",XKB3510075966
HD.353770.2403.0001,12,,2024-03-19 11:51:24,btcom,380000,10,353770,4362,1,TM,3,VNPOST,0,24030001,"[33, 4211, 4352]",XKB3510075956
HD.353770.2403.0002,12,,2024-03-19 11:51:24,btcom,388000,2,353770,4362,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4352]",XKB3510075957
HD.353770.2403.0003,12,,2024-03-19 11:51:24,btcom,145000,1,353770,4362,1,TM,3,VNPOST,0,24030003,"[33, 4211, 4352]",XKB3510075958
HD.353770.2403.0004,12,,2024-03-19 11:51:24,btcom,180000,2,353770,4362,1,TM,3,VNPOST,0,24030004,"[33, 4211, 4352]",XKB3510075959
HD.353770.2403.0005,12,,2024-03-19 11:51:24,btcom,126000,2,353770,4362,1,TM,3,VNPOST,0,24030005,"[33, 4211, 4352]",XKB3510075960
HD.353770.2403.0006,12,,2024-03-19 11:51:24,btcom,113400,1,353770,4362,1,TM,3,VNPOST,0,24030006,"[33, 4211, 4352]",XKB3510075961
HD.353770.2403.0007,12,,2024-03-19 11:51:24,btcom,207000,60,353770,4362,1,TM,3,VNPOST,0,24030007,"[33, 4211, 4352]",XKB3510075962
HD.353940.2403.0002,12,,2024-03-19 11:51:24,btcom,687500,10,353940,4374,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4370]",XKB3510075953
HD.353940.2403.0003,12,,2024-03-19 11:51:24,btcom,189000,3,353940,4374,1,TM,3,VNPOST,0,24030003,"[33, 4211, 4370]",XKB3510075954
HD.355890.2403.0002,12,,2024-03-19 11:51:24,btcom,697300,19,355890,4458,1,TM,3,VNPOST,0,24030002,"[33, 4211, 4450]",XKB3510075965
HD.361100.2403.0003,12,,2024-03-19 11:51:24,btcom,399000,3,361100,4481,1,TM,3,VNPOST,0,24030003,"[33, 4467, 4473]",XKB3610033561
HD.362500.2403.0008,12,,2024-03-19 11:51:24,btcom,52000,1,362500,4522,1,TM,3,VNPOST,0,24030008,"[33, 4467, 4515]",XKB3610033549
HD.362500.2403.0009,12,,2024-03-19 11:51:24,btcom,114000,3,362500,4522,1,TM,3,VNPOST,0,24030009,"[33, 4467, 4515]",XKB3610033550
HD.362500.2403.0010,12,,2024-03-19 11:51:24,btcom,798000,6,362500,4522,1,TM,3,VNPOST,0,24030010,"[33, 4467, 4515]",XKB3610033551
HD.362500.2403.0011,12,,2024-03-19 11:51:24,btcom,109000,1,362500,4522,1,TM,3,VNPOST,0,24030011,"[33, 4467, 4515]",XKB3610033552
HD.362500.2403.0012,12,,2024-03-19 11:51:24,btcom,42000,1,362500,4522,1,TM,3,VNPOST,0,24030012,"[33, 4467, 4515]",XKB3610033553
HD.362500.2403.0013,12,,2024-03-19 11:51:24,btcom,42000,1,362500,4522,1,TM,3,VNPOST,0,24030013,"[33, 4467, 4515]",XKB3610033554
HD.362500.2403.0014,12,,2024-03-19 11:51:24,btcom,118000,2,362500,4522,1,TM,3,VNPOST,0,24030014,"[33, 4467, 4515]",XKB3610033555
HD.362600.2403.0008,12,,2024-03-19 11:51:24,btcom,159000,1,362600,4528,1,TM,3,VNPOST,0,24030008,"[33, 4467, 4515]",XKB3610033571
HD.362600.2403.0009,12,,2024-03-19 11:51:24,btcom,120000,4,362600,4528,1,TM,3,VNPOST,0,24030009,"[33, 4467, 4515]",XKB3610033572
HD.362600.2403.0010,12,,2024-03-19 11:51:24,btcom,38000,1,362600,4528,1,TM,3,VNPOST,0,24030010,"[33, 4467, 4515]",XKB3610033573
HD.362600.2403.0011,12,,2024-03-19 11:51:24,btcom,17250,5,362600,4528,1,TM,3,VNPOST,0,24030011,"[33, 4467, 4515]",XKB3610033574
HD.362600.2403.0012,12,,2024-03-19 11:51:24,btcom,149000,2,362600,4528,1,TM,3,VNPOST,0,24030012,"[33, 4467, 4515]",XKB3610033576
HD.362600.2403.0013,12,,2024-03-19 11:51:24,btcom,16500,1,362600,4528,1,TM,3,VNPOST,0,24030013,"[33, 4467, 4515]",XKB3610033577
HD.362600.2403.0014,12,,2024-03-19 11:51:24,btcom,59000,2,362600,4528,1,TM,3,VNPOST,0,24030014,"[33, 4467, 4515]",XKB3610033578
HD.362407.2403.0008,12,,2024-03-19 11:51:25,btcom,185000,2,362407,4518,1,TM,3,VNPOST,0,24030008,"[33, 4467, 4515]",XKB3610033582
HD.362407.2403.0009,12,,2024-03-19 11:51:25,btcom,29500,1,362407,4518,1,TM,3,VNPOST,0,24030009,"[33, 4467, 4515]",XKB3610033584
HD.362407.2403.0010,12,,2024-03-19 11:51:25,btcom,42000,1,362407,4518,1,TM,3,VNPOST,0,24030010,"[33, 4467, 4515]",XKB3610033586
HD.365300.2403.0010,12,,2024-03-19 11:51:24,btcom,330100,11,365300,4628,1,TM,3,VNPOST,0,24030010,"[33, 4467, 4626]",XKB3610033581
HD.381255.2403.0018,12,,2024-03-19 11:51:25,btcom,109000,1,381255,4709,1,TM,3,VNPOST,0,24030018,"[33, 4695, 4699]",XKB3810036372
HD.381271.2403.0034,12,,2024-03-19 11:51:25,btcom,105000,3,381271,4710,1,TM,3,VNPOST,0,24030034,"[33, 4695, 4699]",XKB3810036373
HD.384472.2403.0001,12,,2024-03-19 11:51:25,btcom,348000,13,384472,19092,1,TM,3,VNPOST,0,24030001,"[33, 4695, 4699]",XKB3810036371
HD.401008.2403.0003,12,,2024-03-19 11:51:25,btcom,945000,15,401008,4942,1,TM,3,VNPOST,0,24030003,"[33, 4939, 4940]",XKB4010027891
HD.401810.2403.0003,12,,2024-03-19 11:51:25,btcom,1326000,12,401810,4984,1,TM,3,VNPOST,0,24030003,"[33, 4939, 4967]",XKB4010027893
HD.401950.2403.0003,12,,2024-03-19 11:51:25,btcom,1382000,10,401950,4988,1,TM,3,VNPOST,0,24030003,"[33, 4939, 4967]",XKB4010027892
HD.412850.2403.0002,12,,2024-03-19 11:51:25,btcom,1264000,35,412850,5167,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5160]",XKB4110054081
HD.412900.2403.0002,12,,2024-03-19 11:51:25,btcom,585000,15,412900,5171,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5160]",XKB4110054077
HD.414040.2403.0001,12,,2024-03-19 11:51:25,btcom,190000,5,414040,5250,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5211]",XKB4110054074
HD.415230.2403.0002,12,,2024-03-19 11:51:25,btcom,1301000,21,415230,5314,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5290]",XKB4110054073
HD.416240.2403.0002,12,,2024-03-19 11:51:25,btcom,436000,9,416240,5371,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5365]",XKB4110054080
HD.416390.2403.0001,12,,2024-03-19 11:51:25,btcom,1145250,35,416390,5385,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5365]",XKB4110054078
HD.416410.2403.0002,12,,2024-03-19 11:51:25,btcom,1957700,34,416410,5387,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5365]",XKB4110054079
HD.412380.2403.0002,12,,2024-03-19 11:51:26,btcom,550500,21,412380,5138,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5113]",XKB4110054085
HD.412800.2403.0009,12,,2024-03-19 11:51:26,btcom,284000,5,412800,5162,1,TM,3,VNPOST,0,24030009,"[33, 5095, 5160]",XKB4110054084
HD.412800.2403.0010,12,,2024-03-19 11:51:26,btcom,1212500,13,412800,5162,1,TM,3,VNPOST,0,24030010,"[33, 5095, 5160]",XKB4110054096
HD.413180.2403.0018,12,,2024-03-19 11:51:26,btcom,35000,1,413180,5193,1,TM,3,VNPOST,0,24030018,"[33, 5095, 5160]",XKB4110054086
HD.413180.2403.0019,12,,2024-03-19 11:51:26,btcom,173000,1,413180,5193,1,TM,3,VNPOST,0,24030019,"[33, 5095, 5160]",XKB4110054087
HD.413180.2403.0020,12,,2024-03-19 11:51:26,btcom,173000,1,413180,5193,1,TM,3,VNPOST,0,24030020,"[33, 5095, 5160]",XKB4110054088
HD.413180.2403.0021,12,,2024-03-19 11:51:26,btcom,38000,1,413180,5193,1,TM,3,VNPOST,0,24030021,"[33, 5095, 5160]",XKB4110054089
HD.413180.2403.0022,12,,2024-03-19 11:51:26,btcom,38000,1,413180,5193,1,TM,3,VNPOST,0,24030022,"[33, 5095, 5160]",XKB4110054090
HD.413180.2403.0023,12,,2024-03-19 11:51:26,btcom,59000,1,413180,5193,1,TM,3,VNPOST,0,24030023,"[33, 5095, 5160]",XKB4110054091
HD.413180.2403.0024,12,,2024-03-19 11:51:26,btcom,59000,1,413180,5193,1,TM,3,VNPOST,0,24030024,"[33, 5095, 5160]",XKB4110054092
HD.413180.2403.0025,12,,2024-03-19 11:51:26,btcom,24000,1,413180,5193,1,TM,3,VNPOST,0,24030025,"[33, 5095, 5160]",XKB4110054093
HD.413180.2403.0026,12,,2024-03-19 11:51:26,btcom,145000,1,413180,5193,1,TM,3,VNPOST,0,24030026,"[33, 5095, 5160]",XKB4110054094
HD.413180.2403.0027,12,,2024-03-19 11:51:26,btcom,63000,1,413180,5193,1,TM,3,VNPOST,0,24030027,"[33, 5095, 5160]",XKB4110054098
HD.413180.2403.0028,12,,2024-03-19 11:51:26,btcom,63000,1,413180,5193,1,TM,3,VNPOST,0,24030028,"[33, 5095, 5160]",XKB4110054099
HD.413180.2403.0029,12,,2024-03-19 11:51:26,btcom,63000,1,413180,5193,1,TM,3,VNPOST,0,24030029,"[33, 5095, 5160]",XKB4110054100
HD.413180.2403.0030,12,,2024-03-19 11:51:26,btcom,63000,1,413180,5193,1,TM,3,VNPOST,0,24030030,"[33, 5095, 5160]",XKB4110054101
HD.414270.2403.0002,12,,2024-03-19 11:51:26,btcom,855500,70,414270,5261,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5253]",XKB4110054097
HD.416330.2403.0002,12,,2024-03-19 11:51:25,btcom,532500,42,416330,5379,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5365]",XKB4110054082
HD.416330.2403.0003,12,,2024-03-19 11:51:26,btcom,129000,1,416330,5379,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5365]",XKB4110054083
HD.425560.2403.0002,12,,2024-03-19 11:51:26,btcom,979000,14,425560,5524,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5496]",XKB4210049552
HD.426590.2403.0003,12,,2024-03-19 11:51:26,btcom,70000,2,426590,5574,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5566]",XKB4210049547
HD.426590.2403.0004,12,,2024-03-19 11:51:26,btcom,63000,1,426590,5574,1,TM,3,VNPOST,0,24030004,"[33, 5403, 5566]",XKB4210049549
HD.421648.2403.0001,12,,2024-03-19 11:51:27,btcom,7299000,115,421648,5409,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5404]",XKB4210049577
HD.421648.2403.0002,12,,2024-03-19 11:51:27,btcom,8300000,125,421648,5409,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5404]",XKB4210049578
HD.421648.2403.0003,12,,2024-03-19 11:51:27,btcom,10102400,152,421648,5409,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5404]",XKB4210049579
HD.424270.2403.0001,12,,2024-03-19 11:51:27,btcom,2254000,58,424270,5451,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5443]",XKB4210049558
HD.424620.2403.0001,12,,2024-03-19 11:51:27,btcom,91000,1,424620,17660,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5468]",XKB4210049569
HD.424620.2403.0002,12,,2024-03-19 11:51:27,btcom,120000,4,424620,17660,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5468]",XKB4210049570
HD.424620.2403.0003,12,,2024-03-19 11:51:27,btcom,133000,1,424620,17660,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5468]",XKB4210049571
HD.424620.2403.0004,12,,2024-03-19 11:51:27,btcom,189000,3,424620,17660,1,TM,3,VNPOST,0,24030004,"[33, 5403, 5468]",XKB4210049572
HD.424620.2403.0005,12,,2024-03-19 11:51:27,btcom,62100,18,424620,17660,1,TM,3,VNPOST,0,24030005,"[33, 5403, 5468]",XKB4210049573
HD.425170.2403.0001,12,,2024-03-19 11:51:27,btcom,444000,6,425170,5502,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5496]",XKB4210049566
HD.425171.2403.0001,12,,2024-03-19 11:51:27,btcom,707000,16,425171,5503,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5496]",XKB4210049576
HD.426600.2403.0002,12,,2024-03-19 11:51:26,btcom,27600,8,426600,5576,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5566]",XKB4210049556
HD.427150.2403.0001,12,,2024-03-19 11:51:27,btcom,165000,11,427150,5606,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5600]",XKB4210049560
HD.427150.2403.0002,12,,2024-03-19 11:51:27,btcom,150000,5,427150,5606,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5600]",XKB4210049561
HD.427150.2403.0003,12,,2024-03-19 11:51:27,btcom,60000,1,427150,5606,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5600]",XKB4210049562
HD.427150.2403.0004,12,,2024-03-19 11:51:27,btcom,69000,20,427150,5606,1,TM,3,VNPOST,0,24030004,"[33, 5403, 5600]",XKB4210049564
HD.427151.2403.0001,12,,2024-03-19 11:51:27,btcom,755000,12,427151,5607,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5600]",XKB4210049580
HD.427230.2403.0001,12,,2024-03-19 11:51:27,btcom,873600,16,427230,5611,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5600]",XKB4210049559
HD.427260.2403.0001,12,,2024-03-19 11:51:27,btcom,1615100,23,427260,5612,1,TM,3,VNPOST,0,24030001,"[33, 5403, 5600]",XKB4210049557
HD.431061.2403.0001,12,,2024-03-19 11:51:27,btcom,4418000,76,431061,5706,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5701]",XKB4310018210
HD.431151.2403.0001,12,,2024-03-19 11:51:28,btcom,2627000,57,431151,5709,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5701]",XKB4310018212
HD.434020.2403.0001,12,,2024-03-19 11:51:28,btcom,1063000,71,434020,19133,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5823]",XKB4310018213
HD.442810.2403.0002,12,,2024-03-19 11:51:28,btcom,685400,7,442810,5977,1,TM,3,VNPOST,0,24030002,"[33, 5874, 5933]",XKB4400185578
HD.443330.2403.0002,12,,2024-03-19 11:51:28,btcom,1881500,44,443330,6000,1,TM,3,VNPOST,0,24030002,"[33, 5874, 5984]",XKB4400185580
HD.443440.2403.0002,12,,2024-03-19 11:51:28,btcom,903000,27,443440,6008,1,TM,3,VNPOST,0,24030002,"[33, 5874, 5984]",XKB4400185575
HD.445790.2403.0001,12,,2024-03-19 11:51:28,btcom,912000,24,445790,6120,1,TM,3,VNPOST,0,24030001,"[33, 5874, 6105]",XKB4400185588
HD.445790.2403.0002,12,,2024-03-19 11:51:28,btcom,2006500,52,445790,6120,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6105]",XKB4400185592
HD.446500.2403.0003,12,,2024-03-19 11:51:28,btcom,90000,2,446500,6164,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6137]",XKB4400185584
HD.447090.2403.0002,12,,2024-03-19 11:51:28,btcom,151000,6,447090,6200,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6191]",XKB4400185573
