code,status,issue_on,created_on,org,total_value,total_quantity,src_stock_code,src_stock,vendor_id,payment_type,note_type,channel,total_discount,seq,src_ancestors,so_chung_tu
HD.944010.2403.0016,12,,2024-03-20 09:53:34,btcom,2066666,14,944010,13072,1,TM,3,VNPOST,0,24030016,"[33, 12948, 13062]",XKB9410013897
HD.952140.2403.0001,12,,2024-03-20 09:53:34,btcom,31500,3,952140,13120,1,TM,3,VNPOST,0,24030001,"[33, 13079, 13110]",XKB9510060764
HD.952300.2403.0009,12,,2024-03-20 09:53:34,btcom,406000,8,952300,13126,1,TM,3,VNPOST,0,24030009,"[33, 13079, 13124]",XKB9510060762
HD.952310.2403.0009,12,,2024-03-20 09:53:34,btcom,232000,2,952310,13128,1,TM,3,VNPOST,0,24030009,"[33, 13079, 13124]",XKB9510060763
HD.952550.2403.0007,12,,2024-03-20 09:53:34,btcom,457500,15,952550,13133,1,TM,3,VNPOST,0,24030007,"[33, 13079, 13124]",XKB9510060765
HD.953800.2403.0003,12,,2024-03-20 09:53:34,btcom,159000,1,953800,13173,1,TM,3,VNPOST,0,24030003,"[33, 13079, 13171]",XKB9510060760
HD.952140.2403.0002,12,,2024-03-20 09:53:34,btcom,74500,1,952140,13120,1,TM,3,VNPOST,0,24030002,"[33, 13079, 13110]",XKB9510060766
HD.952140.2403.0003,12,,2024-03-20 09:53:35,btcom,218000,2,952140,13120,1,TM,3,VNPOST,0,24030003,"[33, 13079, 13110]",XKB9510060767
HD.952140.2403.0004,12,,2024-03-20 09:53:35,btcom,15000,1,952140,13120,1,TM,3,VNPOST,0,24030004,"[33, 13079, 13110]",XKB9510060768
HD.952867.2403.0003,12,,2024-03-20 09:53:35,btcom,229000,4,952867,13145,1,TM,3,VNPOST,0,24030003,"[33, 13079, 13135]",XKB9510060770
HD.953000.2403.0015,12,,2024-03-20 09:53:35,btcom,99000,9,953000,13149,1,TM,3,VNPOST,0,24030015,"[33, 13079, 13147]",XKB9510060771
HD.953280.2403.0003,12,,2024-03-20 09:53:35,btcom,245000,6,953280,13158,1,TM,3,VNPOST,0,24030003,"[33, 13079, 13147]",XKB9510060769
HD.962511.2403.0002,12,,2024-03-20 09:53:35,btcom,1032500,27,962511,13261,1,TM,3,VNPOST,0,24030002,"[33, 13214, 13253]",XKB9610015775
HD.962600.2403.0002,12,,2024-03-20 09:53:35,btcom,1736500,57,962600,13267,1,TM,3,VNPOST,0,24030002,"[33, 13214, 13265]",XKB9610015773
HD.974101.2403.0013,12,,2024-03-20 09:53:35,btcom,636000,4,974101,13430,1,TM,3,VNPOST,0,24030013,"[33, 13305, 13420]",XKB9710008916
HD.152073.2403.0040,12,,2024-03-20 11:49:51,btcom,76000,1,152073,19911,1,TM,3,VNPOST,0,24030040,"[33, 19814, 19841]",XKB1200000378
HD.128300.2403.0003,12,,2024-03-20 11:49:52,btcom,295400,6,128300,20125,1,TM,3,VNPOST,0,24030003,"[33, 19817, 19845]",XKB1500000384
HD.152073.2403.0041,12,,2024-03-20 11:49:51,btcom,133000,1,152073,19911,1,TM,3,VNPOST,0,24030041,"[33, 19814, 19841]",XKB1200000379
HD.163940.2403.0003,12,,2024-03-20 11:49:52,btcom,98000,2,163940,942,1,TM,3,VNPOST,0,24030003,"[33, 748, 930]",XKB1610020620
HD.172540.2403.0001,12,,2024-03-20 11:49:52,btcom,8150400,124,172540,19018,1,TM,3,VNPOST,0,24030001,"[33, 945, 949]",XKB1710033705
HD.183050.2403.0001,12,,2024-03-20 11:49:52,btcom,342000,8,183050,1281,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1275]",XKB1810025800
HD.183090.2403.0001,12,,2024-03-20 11:49:52,btcom,285000,5,183090,1284,1,TM,3,VNPOST,0,24030001,"[33, 1229, 1275]",XKB1810025801
HD.183371.2403.0003,12,,2024-03-20 11:49:52,btcom,1679000,30,183371,1315,1,TM,3,VNPOST,0,24030003,"[33, 1229, 1275]",XKB1810025802
HD.205949.2403.0004,12,,2024-03-20 11:49:52,btcom,544000,4,205949,1559,1,TM,3,VNPOST,0,24030004,"[33, 1489, 1556]",XKB2010023968
HD.207080.2403.0003,12,,2024-03-20 11:49:52,btcom,532000,4,207080,19584,1,TM,3,VNPOST,0,24030003,"[33, 1489, 1612]",XKB2010023969
HD.208640.2403.0002,12,,2024-03-20 11:49:52,btcom,5129700,125,208640,19582,1,TM,3,VNPOST,0,24030002,"[33, 1489, 1669]",XKB2010023967
HD.221580.2403.0001,12,,2024-03-20 11:49:52,btcom,348500,7,221580,1731,1,TM,3,VNPOST,0,24030001,"[33, 1692, 1714]",XKB2200027561
HD.221800.2403.0003,12,,2024-03-20 11:49:52,btcom,1360800,12,221800,1737,1,TM,3,VNPOST,0,24030003,"[33, 1692, 1735]",XKB2200027564
HD.222450.2403.0004,12,,2024-03-20 11:49:52,btcom,133000,1,222450,1778,1,TM,3,VNPOST,0,24030004,"[33, 1692, 1771]",XKB2200027562
HD.222870.2403.0001,12,,2024-03-20 11:49:52,btcom,1822350,32,222870,1805,1,TM,3,VNPOST,0,24030001,"[33, 1692, 1796]",XKB2200027563
HD.222991.2403.0001,12,,2024-03-20 11:49:52,btcom,1340500,58,222991,1812,1,TM,3,VNPOST,0,24030001,"[33, 1692, 1796]",XKB2200027560
HD.235660.2403.0007,12,,2024-03-20 11:49:52,btcom,339500,10,235660,2042,1,TM,3,VNPOST,0,24030007,"[33, 1858, 2025]",XKB2310033157
HD.231812.2403.0004,12,,2024-03-20 11:49:52,btcom,1086000,9,231812,1886,1,TM,3,VNPOST,0,24030004,"[33, 1858, 1883]",XKB2310033158
HD.231812.2403.0005,12,,2024-03-20 11:49:53,btcom,78000,4,231812,1886,1,TM,3,VNPOST,0,24030005,"[33, 1858, 1883]",XKB2310033159
HD.231812.2403.0006,12,,2024-03-20 11:49:53,btcom,144000,4,231812,1886,1,TM,3,VNPOST,0,24030006,"[33, 1858, 1883]",XKB2310033160
HD.231840.2403.0001,12,,2024-03-20 11:49:53,btcom,109500,4,231840,1888,1,TM,3,VNPOST,0,24030001,"[33, 1858, 1883]",XKB2310033162
HD.235680.2403.0002,12,,2024-03-20 11:49:53,btcom,1026000,41,235680,2043,1,TM,3,VNPOST,0,24030002,"[33, 1858, 2025]",XKB2310033164
HD.236390.2403.0001,12,,2024-03-20 11:49:53,btcom,1020500,42,236390,2069,1,TM,3,VNPOST,0,24030001,"[33, 1858, 2051]",XKB2310033163
HD.251660.2403.0001,12,,2024-03-20 11:49:53,btcom,1139000,30,251660,2360,1,TM,3,VNPOST,0,24030001,"[33, 2340, 2344]",XKB2510031847
HD.256096.2403.0002,12,,2024-03-20 11:49:53,btcom,677500,11,256096,18756,1,TM,3,VNPOST,0,24030002,"[33, 2340, 2461]",XKB2510031846
HD.257780.2403.0002,12,,2024-03-20 11:49:53,btcom,492000,5,257780,2541,1,TM,3,VNPOST,0,24030002,"[33, 2340, 2532]",XKB2510031848
HD.261390.2403.0002,12,,2024-03-20 11:49:53,btcom,1135000,23,261390,2578,1,TM,3,VNPOST,0,24030002,"[33, 2557, 2571]",XKB2610019902
HD.261740.2403.0002,12,,2024-03-20 11:49:53,btcom,1553100,24,261740,2594,1,TM,3,VNPOST,0,24030002,"[33, 2557, 2571]",XKB2610019898
HD.262920.2403.0001,12,,2024-03-20 11:49:53,btcom,1453000,23,262920,2640,1,TM,3,VNPOST,0,24030001,"[33, 2557, 2629]",XKB2610019903
HD.271820.2403.0008,12,,2024-03-20 11:49:53,btcom,136000,4,271820,2749,1,TM,3,VNPOST,0,24030008,"[33, 2709, 2737]",XKB2710041466
HD.271820.2403.0009,12,,2024-03-20 11:49:53,btcom,150000,5,271820,2749,1,TM,3,VNPOST,0,24030009,"[33, 2709, 2737]",XKB2710041467
HD.272280.2403.0004,12,,2024-03-20 11:49:53,btcom,1088000,32,272280,2761,1,TM,3,VNPOST,0,24030004,"[33, 2709, 2755]",XKB2710041475
HD.273800.2403.0008,12,,2024-03-20 11:49:53,btcom,339000,8,273800,2810,1,TM,3,VNPOST,0,24030008,"[33, 2709, 2808]",XKB2710041471
HD.274600.2403.0044,12,,2024-03-20 11:49:53,btcom,38000,1,274600,2828,1,TM,3,VNPOST,0,24030044,"[33, 2709, 2826]",XKB2710041464
HD.274600.2403.0045,12,,2024-03-20 11:49:53,btcom,38000,1,274600,2828,1,TM,3,VNPOST,0,24030045,"[33, 2709, 2826]",XKB2710041465
HD.275020.2403.0031,12,,2024-03-20 11:49:53,btcom,30000,2,275020,2845,1,TM,3,VNPOST,0,24030031,"[33, 2709, 2826]",XKB2710041473
HD.276700.2403.0032,12,,2024-03-20 11:49:53,btcom,15000,1,276700,2902,1,TM,3,VNPOST,0,24030032,"[33, 2709, 2900]",XKB2710041462
HD.277800.2403.0035,12,,2024-03-20 11:49:53,btcom,95000,1,277800,2933,1,TM,3,VNPOST,0,24030035,"[33, 2709, 2931]",XKB2710041461
HD.275020.2403.0032,12,,2024-03-20 11:49:53,btcom,133000,1,275020,2845,1,TM,3,VNPOST,0,24030032,"[33, 2709, 2826]",XKB2710041476
HD.281190.2403.0012,12,,2024-03-20 11:49:54,btcom,295238,2,281190,2947,1,TM,3,VNPOST,0,24030012,"[33, 2944, 2945]",XKB2810025304
HD.281190.2403.0013,12,,2024-03-20 11:49:54,btcom,295238,2,281190,2947,1,TM,3,VNPOST,0,24030013,"[33, 2944, 2945]",XKB2810025305
HD.281190.2403.0014,12,,2024-03-20 11:49:54,btcom,1401000,27,281190,2947,1,TM,3,VNPOST,0,24030014,"[33, 2944, 2945]",XKB2810025306
HD.281190.2403.0015,12,,2024-03-20 11:49:54,btcom,318000,2,281190,2947,1,TM,3,VNPOST,0,24030015,"[33, 2944, 2945]",XKB2810025307
HD.281190.2403.0016,12,,2024-03-20 11:49:54,btcom,63000,1,281190,2947,1,TM,3,VNPOST,0,24030016,"[33, 2944, 2945]",XKB2810025308
HD.281190.2403.0017,12,,2024-03-20 11:49:54,btcom,315000,1,281190,2947,1,TM,3,VNPOST,0,24030017,"[33, 2944, 2945]",XKB2810025309
HD.294900.2403.0013,12,,2024-03-20 11:49:54,btcom,149000,1,294900,3237,1,TM,3,VNPOST,0,24030013,"[33, 3112, 3235]",XKB2910053066
HD.294940.2403.0001,12,,2024-03-20 11:49:54,btcom,74500,1,294940,3240,1,TM,3,VNPOST,0,24030001,"[33, 3112, 3235]",XKB2910053065
HD.297000.2403.0001,12,,2024-03-20 11:49:54,btcom,2642000,53,297000,3332,1,TM,3,VNPOST,0,24030001,"[33, 3112, 3330]",XKB2910053067
HD.298270.2403.0002,12,,2024-03-20 11:49:54,btcom,2257500,59,298270,3391,1,TM,3,VNPOST,0,24030002,"[33, 3112, 3385]",XKB2910053064
HD.301140.2403.0024,12,,2024-03-20 11:49:54,btcom,75000,5,301140,3435,1,TM,3,VNPOST,0,24030024,"[33, 3432, 3433]",XKB3010044317
HD.302150.2403.0009,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030009,"[33, 3432, 3436]",XKB3010044318
HD.302150.2403.0010,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030010,"[33, 3432, 3436]",XKB3010044319
HD.302150.2403.0011,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030011,"[33, 3432, 3436]",XKB3010044320
HD.302150.2403.0012,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030012,"[33, 3432, 3436]",XKB3010044321
HD.302150.2403.0013,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030013,"[33, 3432, 3436]",XKB3010044322
HD.302150.2403.0014,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030014,"[33, 3432, 3436]",XKB3010044323
HD.302150.2403.0015,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030015,"[33, 3432, 3436]",XKB3010044324
HD.302150.2403.0016,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030016,"[33, 3432, 3436]",XKB3010044325
HD.304020.2403.0001,12,,2024-03-20 11:49:54,btcom,629500,5,304020,3536,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3524]",XKB3010044316
HD.301580.2403.0002,12,,2024-03-20 11:49:55,btcom,1472250,118,301580,3458,1,TM,3,VNPOST,0,24030002,"[33, 3432, 3454]",XKB3010044331
HD.301600.2403.0001,12,,2024-03-20 11:49:55,btcom,870850,40,301600,3459,1,TM,3,VNPOST,0,24030001,"[33, 3432, 3454]",XKB3010044329
HD.302150.2403.0017,12,,2024-03-20 11:49:54,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030017,"[33, 3432, 3436]",XKB3010044326
HD.302150.2403.0018,12,,2024-03-20 11:49:55,btcom,345000,100,302150,3447,1,TM,3,VNPOST,0,24030018,"[33, 3432, 3436]",XKB3010044328
HD.304390.2403.0005,12,,2024-03-20 11:49:55,btcom,580600,5,304390,3548,1,TM,3,VNPOST,0,24030005,"[33, 3432, 3524]",XKB3010044327
HD.315010.2403.0003,12,,2024-03-20 11:49:55,btcom,266000,2,315010,3781,1,TM,3,VNPOST,0,24030003,"[33, 3596, 3763]",XKB3110016353
HD.315080.2403.0002,12,,2024-03-20 11:49:55,btcom,109000,1,315080,3786,1,TM,3,VNPOST,0,24030002,"[33, 3596, 3763]",XKB3110016354
HD.322040.2403.0003,12,,2024-03-20 11:49:55,btcom,192000,6,322040,3850,1,TM,3,VNPOST,0,24030003,"[33, 3808, 3841]",XKB3210051080
HD.322300.2403.0002,12,,2024-03-20 11:49:55,btcom,146500,3,322300,3864,1,TM,3,VNPOST,0,24030002,"[33, 3808, 3841]",XKB3210051072
HD.322800.2403.0006,12,,2024-03-20 11:49:55,btcom,70000,2,322800,3881,1,TM,3,VNPOST,0,24030006,"[33, 3808, 3870]",XKB3210051074
HD.322800.2403.0007,12,,2024-03-20 11:49:55,btcom,149000,2,322800,3881,1,TM,3,VNPOST,0,24030007,"[33, 3808, 3870]",XKB3210051077
HD.322800.2403.0008,12,,2024-03-20 11:49:55,btcom,194000,1,322800,3881,1,TM,3,VNPOST,0,24030008,"[33, 3808, 3870]",XKB3210051078
HD.322800.2403.0009,12,,2024-03-20 11:49:55,btcom,170000,5,322800,3881,1,TM,3,VNPOST,0,24030009,"[33, 3808, 3870]",XKB3210051079
HD.322800.2403.0010,12,,2024-03-20 11:49:55,btcom,36000,1,322800,3881,1,TM,3,VNPOST,0,24030010,"[33, 3808, 3870]",XKB3210051081
HD.322800.2403.0011,12,,2024-03-20 11:49:55,btcom,34000,1,322800,3881,1,TM,3,VNPOST,0,24030011,"[33, 3808, 3870]",XKB3210051082
HD.322800.2403.0012,12,,2024-03-20 11:49:55,btcom,91000,1,322800,3881,1,TM,3,VNPOST,0,24030012,"[33, 3808, 3870]",XKB3210051084
HD.323070.2403.0020,12,,2024-03-20 11:49:55,btcom,315000,1,323070,3894,1,TM,3,VNPOST,0,24030020,"[33, 3808, 3870]",XKB3210051064
HD.323070.2403.0021,12,,2024-03-20 11:49:55,btcom,207000,60,323070,3894,1,TM,3,VNPOST,0,24030021,"[33, 3808, 3870]",XKB3210051065
HD.323070.2403.0022,12,,2024-03-20 11:49:55,btcom,51400,2,323070,3894,1,TM,3,VNPOST,0,24030022,"[33, 3808, 3870]",XKB3210051071
HD.324490.2403.0002,12,,2024-03-20 11:49:55,btcom,2283000,30,324490,3949,1,TM,3,VNPOST,0,24030002,"[33, 3808, 3923]",XKB3210051085
HD.326601.2403.0001,12,,2024-03-20 11:49:55,btcom,133000,1,326601,4028,1,TM,3,VNPOST,0,24030001,"[33, 3808, 4012]",XKB3210051073
HD.322040.2403.0004,12,,2024-03-20 11:49:56,btcom,68000,2,322040,3850,1,TM,3,VNPOST,0,24030004,"[33, 3808, 3841]",XKB3210051091
HD.322710.2403.0003,12,,2024-03-20 11:49:55,btcom,717150,31,322710,3877,1,TM,3,VNPOST,0,24030003,"[33, 3808, 3870]",XKB3210051088
HD.324150.2403.0002,12,,2024-03-20 11:49:56,btcom,227500,7,324150,3931,1,TM,3,VNPOST,0,24030002,"[33, 3808, 3923]",XKB3210051089
HD.326250.2403.0002,12,,2024-03-20 11:49:56,btcom,570450,10,326250,4022,1,TM,3,VNPOST,0,24030002,"[33, 3808, 4012]",XKB3210051090
HD.331220.2403.0001,12,,2024-03-20 11:49:56,btcom,315000,5,331220,4044,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4033]",XKB3310015644
HD.331901.2403.0001,12,,2024-03-20 11:49:56,btcom,1285500,16,331901,4070,1,TM,3,VNPOST,0,24030001,"[33, 4029, 4067]",XKB3310015641
HD.334150.2403.0002,12,,2024-03-20 11:49:56,btcom,531600,8,334150,4155,1,TM,3,VNPOST,0,24030002,"[33, 4029, 4149]",XKB3310015642
HD.351700.2403.0025,12,,2024-03-20 11:49:56,btcom,63000,1,351700,4251,1,TM,3,VNPOST,0,24030025,"[33, 4211, 4249]",XKB3510075984
HD.354800.2403.0015,12,,2024-03-20 11:49:56,btcom,420000,10,354800,4403,1,TM,3,VNPOST,0,24030015,"[33, 4211, 4401]",XKB3510075985
HD.364725.2403.0001,12,,2024-03-20 11:49:56,btcom,5292000,84,364725,4614,1,TM,3,VNPOST,0,24030001,"[33, 4467, 4610]",XKB3610033599
HD.366130.2403.0002,12,,2024-03-20 11:49:56,btcom,224000,2,366130,4652,1,TM,3,VNPOST,0,24030002,"[33, 4467, 4636]",XKB3610033598
HD.381271.2403.0035,12,,2024-03-20 11:49:56,btcom,78000,2,381271,4710,1,TM,3,VNPOST,0,24030035,"[33, 4695, 4699]",XKB3810036413
HD.381271.2403.0036,12,,2024-03-20 11:49:56,btcom,70000,2,381271,4710,1,TM,3,VNPOST,0,24030036,"[33, 4695, 4699]",XKB3810036414
HD.403490.2403.0011,12,,2024-03-20 11:49:56,btcom,159000,1,403490,5056,1,TM,3,VNPOST,0,24030011,"[33, 4939, 5043]",XKB4010027917
HD.403490.2403.0012,12,,2024-03-20 11:49:56,btcom,114000,3,403490,5056,1,TM,3,VNPOST,0,24030012,"[33, 4939, 5043]",XKB4010027918
HD.403490.2403.0013,12,,2024-03-20 11:49:56,btcom,74500,1,403490,5056,1,TM,3,VNPOST,0,24030013,"[33, 4939, 5043]",XKB4010027919
HD.403490.2403.0014,12,,2024-03-20 11:49:56,btcom,175000,5,403490,5056,1,TM,3,VNPOST,0,24030014,"[33, 4939, 5043]",XKB4010027920
HD.412116.2403.0001,12,,2024-03-20 11:49:56,btcom,200500,3,412116,5116,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5113]",XKB4110054182
HD.412300.2403.0002,12,,2024-03-20 11:49:56,btcom,2179800,29,412300,5131,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5113]",XKB4110054184
HD.413650.2403.0002,12,,2024-03-20 11:49:56,btcom,332000,5,413650,5218,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5211]",XKB4110054183
HD.415908.2403.0002,12,,2024-03-20 11:49:56,btcom,2770000,38,415908,5352,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054185
HD.415970.2403.0002,12,,2024-03-20 11:49:56,btcom,482500,8,415970,5357,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054186
HD.412100.2403.0002,12,,2024-03-20 11:49:57,btcom,160400,4,412100,5115,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5113]",XKB4110054194
HD.414200.2403.0003,12,,2024-03-20 11:49:57,btcom,189000,3,414200,5255,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5253]",XKB4110054198
HD.414610.2403.0002,12,,2024-03-20 11:49:57,btcom,202200,5,414610,5283,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5253]",XKB4110054196
HD.415280.2403.0003,12,,2024-03-20 11:49:57,btcom,250500,5,415280,5317,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5290]",XKB4110054189
HD.415280.2403.0004,12,,2024-03-20 11:49:57,btcom,787750,34,415280,5317,1,TM,3,VNPOST,0,24030004,"[33, 5095, 5290]",XKB4110054191
HD.415500.2403.0002,12,,2024-03-20 11:49:57,btcom,1212400,29,415500,5325,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054197
HD.415581.2403.0001,12,,2024-03-20 11:49:57,btcom,2726300,58,415581,5332,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5323]",XKB4110054192
HD.415620.2403.0002,12,,2024-03-20 11:49:57,btcom,701900,19,415620,5333,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054195
HD.415790.2403.0002,12,,2024-03-20 11:49:57,btcom,2928000,107,415790,5344,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054193
HD.415820.2403.0002,12,,2024-03-20 11:49:57,btcom,1947700,37,415820,5347,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054187
HD.415920.2403.0002,12,,2024-03-20 11:49:57,btcom,7819800,196,415920,5353,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054188
HD.415980.2403.0002,12,,2024-03-20 11:49:57,btcom,1109750,74,415980,5358,1,TM,3,VNPOST,0,24030002,"[33, 5095, 5323]",XKB4110054190
HD.412210.2403.0003,12,,2024-03-20 11:49:58,btcom,323000,6,412210,5123,1,TM,3,VNPOST,0,24030003,"[33, 5095, 5113]",XKB4110054200
HD.414450.2403.0001,12,,2024-03-20 11:49:57,btcom,564000,4,414450,5273,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5253]",XKB4110054199
HD.415120.2403.0007,12,,2024-03-20 11:49:58,btcom,38000,1,415120,5306,1,TM,3,VNPOST,0,24030007,"[33, 5095, 5290]",XKB4110054202
HD.415880.2403.0001,12,,2024-03-20 11:49:58,btcom,5714600,190,415880,5351,1,TM,3,VNPOST,0,24030001,"[33, 5095, 5323]",XKB4110054201
HD.424240.2403.0004,12,,2024-03-20 11:49:58,btcom,252000,3,424240,5448,1,TM,3,VNPOST,0,24030004,"[33, 5403, 5443]",XKB4210049639
HD.424340.2403.0003,12,,2024-03-20 11:49:58,btcom,113400,1,424340,5457,1,TM,3,VNPOST,0,24030003,"[33, 5403, 5443]",XKB4210049649
HD.424490.2403.0005,12,,2024-03-20 11:49:58,btcom,104000,2,424490,5467,1,TM,3,VNPOST,0,24030005,"[33, 5403, 5443]",XKB4210049642
HD.424780.2403.0005,12,,2024-03-20 11:49:58,btcom,240000,8,424780,5483,1,TM,3,VNPOST,0,24030005,"[33, 5403, 5468]",XKB4210049635
HD.424780.2403.0006,12,,2024-03-20 11:49:58,btcom,84000,2,424780,5483,1,TM,3,VNPOST,0,24030006,"[33, 5403, 5468]",XKB4210049636
HD.428940.2403.0002,12,,2024-03-20 11:49:58,btcom,1087000,25,428940,5693,1,TM,3,VNPOST,0,24030002,"[33, 5403, 5656]",XKB4210049634
HD.434650.2403.0001,12,,2024-03-20 11:49:58,btcom,664000,16,434650,5864,1,TM,3,VNPOST,0,24030001,"[33, 5697, 5850]",XKB4310018238
HD.434650.2403.0002,12,,2024-03-20 11:49:58,btcom,315000,5,434650,5864,1,TM,3,VNPOST,0,24030002,"[33, 5697, 5850]",XKB4310018239
HD.434790.2403.0002,12,,2024-03-20 11:49:58,btcom,15000,1,434790,5872,1,TM,3,VNPOST,0,24030002,"[33, 5697, 5850]",XKB4310018240
HD.434790.2403.0003,12,,2024-03-20 11:49:58,btcom,1077500,13,434790,5872,1,TM,3,VNPOST,0,24030003,"[33, 5697, 5850]",XKB4310018241
HD.442160.2403.0003,12,,2024-03-20 11:49:58,btcom,693000,9,442160,5931,1,TM,3,VNPOST,0,24030003,"[33, 5874, 5920]",XKB4400185743
HD.452330.2403.0003,12,,2024-03-20 11:49:58,btcom,915500,32,452330,6390,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6386]",XKB4400185742
HD.442740.2403.0002,12,,2024-03-20 11:49:59,btcom,1330000,10,442740,5971,1,TM,3,VNPOST,0,24030002,"[33, 5874, 5933]",XKB4400185761
HD.443770.2403.0016,12,,2024-03-20 11:49:59,btcom,90000,4,443770,6021,1,TM,3,VNPOST,0,24030016,"[33, 5874, 6015]",XKB4400185759
HD.443770.2403.0017,12,,2024-03-20 11:49:59,btcom,90000,4,443770,6021,1,TM,3,VNPOST,0,24030017,"[33, 5874, 6015]",XKB4400185760
HD.447410.2403.0001,12,,2024-03-20 11:49:59,btcom,2188400,63,447410,6219,1,TM,3,VNPOST,0,24030001,"[33, 5874, 6191]",XKB4400185764
HD.447920.2403.0005,12,,2024-03-20 11:49:59,btcom,1667600,83,447920,6245,1,TM,3,VNPOST,0,24030005,"[33, 5874, 6224]",XKB4400185752
HD.449040.2403.0005,12,,2024-03-20 11:49:59,btcom,1008800,10,449040,6295,1,TM,3,VNPOST,0,24030005,"[33, 5874, 6275]",XKB4400185763
HD.452358.2403.0003,12,,2024-03-20 11:49:59,btcom,90000,3,452358,6391,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6386]",XKB4400185747
HD.452358.2403.0004,12,,2024-03-20 11:49:59,btcom,90000,3,452358,6391,1,TM,3,VNPOST,0,24030004,"[33, 5874, 6386]",XKB4400185750
HD.452358.2403.0005,12,,2024-03-20 11:49:59,btcom,90000,3,452358,6391,1,TM,3,VNPOST,0,24030005,"[33, 5874, 6386]",XKB4400185753
HD.452358.2403.0006,12,,2024-03-20 11:49:59,btcom,90000,3,452358,6391,1,TM,3,VNPOST,0,24030006,"[33, 5874, 6386]",XKB4400185755
HD.452358.2403.0007,12,,2024-03-20 11:49:59,btcom,-90000,-3,452358,6391,1,TM,3,VNPOST,0,24030007,"[33, 5874, 6386]",XKB4400185762
HD.452358.2403.0008,12,,2024-03-20 11:49:59,btcom,-90000,-3,452358,6391,1,TM,3,VNPOST,0,24030008,"[33, 5874, 6386]",XKB4400185766
HD.452358.2403.0009,12,,2024-03-20 11:49:59,btcom,-90000,-3,452358,6391,1,TM,3,VNPOST,0,24030009,"[33, 5874, 6386]",XKB4400185767
HD.452379.2403.0002,12,,2024-03-20 11:49:58,btcom,2740000,83,452379,6392,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6386]",XKB4400185746
HD.452410.2403.0003,12,,2024-03-20 11:49:59,btcom,1360000,28,452410,6394,1,TM,3,VNPOST,0,24030003,"[33, 5874, 6386]",XKB4400185748
HD.452430.2403.0002,12,,2024-03-20 11:49:59,btcom,1168000,27,452430,6395,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6386]",XKB4400185756
HD.454360.2403.0002,12,,2024-03-20 11:49:59,btcom,3785000,41,454360,6508,1,TM,3,VNPOST,0,24030002,"[33, 5874, 6470]",XKB4400185758
HD.456760.2403.0006,12,,2024-03-20 11:49:59,btcom,180000,4,456760,6611,1,TM,3,VNPOST,0,24030006,"[33, 5874, 6586]",XKB4400185749
HD.443370.2403.0003,12,,2024-03-20 11:50:00,btcom,200000,6,443370,6002,1,TM,3,VNPOST,0,24030003,"[33, 5874, 5984]",XKB4400185778
HD.443770.2403.0018,12,,2024-03-20 11:50:00,btcom,90000,4,443770,6021,1,TM,3,VNPOST,0,24030018,"[33, 5874, 6015]",XKB4400185769
HD.443770.2403.0019,12,,2024-03-20 11:50:00,btcom,90000,4,443770,6021,1,TM,3,VNPOST,0,24030019,"[33, 5874, 6015]",XKB4400185771
HD.443770.2403.0020,12,,2024-03-20 11:50:00,btcom,90000,4,443770,6021,1,TM,3,VNPOST,0,24030020,"[33, 5874, 6015]",XKB4400185772
