discount_rate,quantity_change,issue_type,issue_code,price,invoice_code,product_code,discount,quantity,unit,pkg_quantity
"[24.5, 0, 0]",0,1,Bán,35000,HD.482180.2403.0006,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.482180.2403.0006,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,24000,HD.482180.2403.0006,LX220110,"[36240, 48000, 48000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,91000,HD.482610.2403.0003,0209B,"[206115, 273000, 273000]",3,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,91000,HD.483100.2403.0013,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,109000,HD.484406.2403.0006,VL220211,"[493770, 654000, 654000]",6,Can,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.484406.2403.0006,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.484406.2403.0006,LX220106,"[380520, 504000, 504000]",12,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,136000,HD.486060.2403.0007,0210B,"[205360, 272000, 272000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,34000,HD.487101.2403.0013,N0404B,"[77010, 102000, 102000]",3,Túi,0.15
"[24.5, 0, 0]",0,1,Bán,32500,HD.487220.2403.0014,ICK021602,"[98150, 130000, 130000]",4,Tuýp,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,95000,HD.487371.2403.0017,CST020401,"[143450, 190000, 190000]",2,Chai,0.3333333333333333
"[25, 0, 0]",0,1,Bán,57000,HD.487390.2403.0013,HNDS025001,"[42750, 57000, 57000]",1,Gói,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.487440.2403.0021,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,91000,HD.487670.2403.0009,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.488200.2403.0008,0515B,"[67950, 90000, 90000]",3,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.488200.2403.0008,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.488200.2403.0008,N0404B,"[77010, 102000, 102000]",3,Túi,0.15
"[24.5, 0, 0]",0,1,Bán,15000,HD.488570.2403.0006,SV221303,"[22650, 30000, 30000]",2,Bánh,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,59000,HD.488570.2403.0006,ILS010401,"[133635, 177000, 177000]",3,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,133000,HD.488570.2403.0006,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.513200.2403.0001,0318B,"[840315, 1113000, 1113000]",7,Can,1.75
"[24.5, 0, 0]",0,1,Bán,30000,HD.513200.2403.0001,0515B,"[498300, 660000, 660000]",22,Túi,1.2222222222222223
"[24.5, 0, 0]",0,1,Bán,38000,HD.513200.2403.0001,0512B,"[286900, 380000, 380000]",10,Chai,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,42000,HD.513200.2403.0001,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,74500,HD.513200.2403.0001,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,109000,HD.513200.2403.0001,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.513200.2403.0001,0516B,"[903735, 1197000, 1197000]",9,Can,2.25
"[24.5, 0, 0]",0,1,Bán,60000,HD.514340.2403.0001,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,74500,HD.514340.2403.0001,N0402B,"[618722.5, 819500, 819500]",11,Túi,1.375
"[24.5, 0, 0]",0,1,Bán,42000,HD.514340.2403.0001,LX220106,"[221970, 294000, 294000]",7,Chai,0.5833333333333334
"[24.5, 0, 0]",0,1,Bán,34000,HD.514340.2403.0001,LX220711,"[179690, 238000, 238000]",7,Chai,0.5833333333333334
"[20, 0, 0]",0,1,Bán,16500,HD.514340.2403.0001,BTNMTD2501,"[316800, 396000, 396000]",24,Chai,1.6
"[20, 0, 0]",0,1,Bán,25700,HD.514340.2403.0001,MALAY030101,"[328960, 411200, 411200]",16,Lon,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,15000,HD.514340.2403.0001,SV221303,"[328425, 435000, 435000]",29,Bánh,1.2083333333333333
"[24.5, 0, 0]",0,1,Bán,32500,HD.514340.2403.0001,ICK021602,"[294450, 390000, 390000]",12,Tuýp,0.5
"[24.5, 0, 0]",0,1,Bán,91000,HD.514340.2403.0001,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.514340.2403.0001,0512B,"[573800, 760000, 760000]",20,Chai,1.6666666666666667
"[24.5, 0, 0]",0,1,Bán,30000,HD.514340.2403.0001,0515B,"[181200, 240000, 240000]",8,Túi,0.4444444444444444
"[24.5, 0, 0]",0,1,Bán,133000,HD.514340.2403.0001,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,24000,HD.523070.2403.0002,VL220519,"[18120, 24000, 24000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.523070.2403.0002,0515B,"[2129100, 2820000, 2820000]",94,Túi,5.222222222222222
"[24.5, 0, 0]",0,1,Bán,74500,HD.521501.2403.0001,N0402B,"[674970, 894000, 894000]",12,Túi,1.5
"[25, 0, 0]",0,1,Bán,28500,HD.521501.2403.0001,HNDS015001,"[256500, 342000, 342000]",12,Gói,1.0
"[15, 0, 0]",0,1,Bán,63000,HD.521501.2403.0001,DAUAN1012,"[107100, 126000, 126000]",2,Chai,0.1333333333333333
"[24.5, 0, 0]",0,1,Bán,145000,HD.521501.2403.0001,BTCBNG3301,"[109475, 145000, 145000]",1,Combo,0.25
"[20, 0, 0]",0,1,Bán,25700,HD.521501.2403.0001,MALAY030101,"[246720, 308400, 308400]",12,Lon,0.5
"[15, 0, 0]",0,1,Bán,52000,HD.521501.2403.0001,GIAY1002,"[88400, 104000, 104000]",2,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.521501.2403.0001,KDR10309,"[79275, 105000, 105000]",3,Tuýp,0.125
"[24.5, 0, 0]",0,1,Bán,95000,HD.521501.2403.0001,CST020401,"[215175, 285000, 285000]",3,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,182000,HD.521501.2403.0001,CBCL0201,"[137410, 182000, 182000]",1,Hộp,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.521501.2403.0001,0512B,"[631180, 836000, 836000]",22,Chai,1.8333333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.521501.2403.0001,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,60000,HD.521501.2403.0001,0707B,"[181200, 240000, 240000]",4,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,194000,HD.521501.2403.0001,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.521501.2403.0001,VL220211,"[411475, 545000, 545000]",5,Can,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,39000,HD.521501.2403.0001,RTTT1101,"[88335, 117000, 117000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,36000,HD.521501.2403.0001,LX220107,"[217440, 288000, 288000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,24000,HD.521501.2403.0001,LX220110,"[163080, 216000, 216000]",9,Chai,0.75
"[24.5, 0, 0]",0,1,Bán,89000,HD.521501.2403.0001,IXV010301,"[67195, 89000, 89000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.521501.2403.0001,BTCBNG0318,"[360135, 477000, 477000]",3,Combo,0.75
"[24.5, 0, 0]",0,1,Bán,159000,HD.521800.2403.0003,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[18, 0, 0]",0,1,Bán,147619,HD.521800.2403.0003,BTGA9R0001,"[121047.58, 147619, 147619]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.521800.2403.0003,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,30000,HD.521800.2403.0003,0515B,"[45300, 60000, 60000]",2,Túi,0.1111111111111111
"[20, 0, 0]",0,1,Bán,24500,HD.521800.2403.0003,BTCL007002,"[19600, 24500, 24500]",1,Cái,0.1
"[24.5, 0, 0]",0,1,Bán,15000,HD.521800.2403.0003,SV221303,"[11325, 15000, 15000]",1,Bánh,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,194000,HD.522020.2403.0001,N0403B,"[585880, 776000, 776000]",4,Túi,1.3333333333333333
"[24.5, 0, 0]",0,1,Bán,74500,HD.522020.2403.0001,N0402B,"[449980, 596000, 596000]",8,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,136000,HD.522020.2403.0001,0210B,"[718760, 952000, 952000]",7,Túi,1.75
"[24.5, 0, 0]",0,1,Bán,133000,HD.522020.2403.0001,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.522020.2403.0001,0512B,"[774630, 1026000, 1026000]",27,Chai,2.25
"[24.5, 0, 0]",0,1,Bán,39000,HD.522020.2403.0001,LX220111,"[147225, 195000, 195000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,42000,HD.522020.2403.0001,LX220106,"[158550, 210000, 210000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,60000,HD.522020.2403.0001,0707B,"[407700, 540000, 540000]",9,Túi,1.125
"[25, 0, 0]",0,1,Bán,28500,HD.522020.2403.0001,HNDS015001,"[320625, 427500, 427500]",15,Gói,1.25
"[20, 0, 0]",0,1,Bán,25700,HD.522020.2403.0001,MALAY030101,"[61680, 77100, 77100]",3,Lon,0.125
"[15, 0, 0]",0,1,Bán,50000,HD.522020.2403.0001,BTDAKY0004,"[255000, 300000, 300000]",6,Chai,0.5
"[20, 0, 0]",0,1,Bán,16500,HD.522020.2403.0001,BTNMTD2501,"[79200, 99000, 99000]",6,Chai,0.4
"[24.5, 0, 0]",0,1,Bán,12000,HD.522020.2403.0001,XPIZ008001,"[72480, 96000, 96000]",8,Bánh,0.1666666666666666
"[20, 0, 0]",0,1,Bán,36000,HD.522600.2403.0001,TKU020701,"[144000, 180000, 180000]",5,Gói,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,136000,HD.522600.2403.0001,0210B,"[308040, 408000, 408000]",3,Túi,0.75
"[24.5, 0, 0]",0,1,Bán,159000,HD.522600.2403.0001,0318B,"[360135, 477000, 477000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,38000,HD.522600.2403.0001,0512B,"[114760, 152000, 152000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.522600.2403.0001,0515B,"[67950, 90000, 90000]",3,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.522600.2403.0001,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.522600.2403.0001,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.522600.2403.0001,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,74500,HD.522600.2403.0001,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,194000,HD.522600.2403.0001,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.522600.2403.0001,RTTT1101,"[29445, 39000, 39000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.522600.2403.0001,N0404B,"[25670, 34000, 34000]",1,Túi,0.05
"[15, 0, 0]",0,1,Bán,63000,HD.523010.2403.0001,DAUAN1012,"[1445850, 1701000, 1701000]",27,Chai,1.8
"[24.5, 0, 0]",0,1,Bán,15000,HD.523010.2403.0001,SV221303,"[486975, 645000, 645000]",43,Bánh,1.7916666666666667
"[24.5, 0, 0]",0,1,Bán,74500,HD.523010.2403.0001,N0402B,"[1687425, 2235000, 2235000]",30,Túi,3.75
"[24.5, 0, 0]",0,1,Bán,30000,HD.523010.2403.0001,0515B,"[611550, 810000, 810000]",27,Túi,1.5
"[24.5, 0, 0]",0,1,Bán,36000,HD.523030.2403.0001,LX220107,"[271800, 360000, 360000]",10,Chai,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,159000,HD.523030.2403.0001,0318B,"[240090, 318000, 318000]",2,Can,0.5
"[25, 0, 0]",0,1,Bán,28500,HD.523030.2403.0001,HNDS015001,"[106875, 142500, 142500]",5,Gói,0.4166666666666667
"[15, 0, 0]",0,1,Bán,50000,HD.523030.2403.0001,BTDAKY0004,"[85000, 100000, 100000]",2,Chai,0.1666666666666666
"[20, 0, 0]",0,1,Bán,16500,HD.523030.2403.0001,BTNMTD2501,"[26400, 33000, 33000]",2,Chai,0.1333333333333333
"[24.5, 0, 0]",0,1,Bán,74500,HD.523030.2403.0001,N0402B,"[281237.5, 372500, 372500]",5,Túi,0.625
"[25, 0, 0]",0,1,Bán,57000,HD.523030.2403.0001,HNDS025001,"[85500, 114000, 114000]",2,Gói,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.523060.2403.0001,SV221303,"[192525, 255000, 255000]",17,Bánh,0.7083333333333334
"[24.5, 0, 0]",0,1,Bán,30000,HD.523060.2403.0001,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[24.5, 0, 0]",0,1,Bán,35000,HD.523060.2403.0001,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.523060.2403.0001,N0402B,"[281237.5, 372500, 372500]",5,Túi,0.625
"[24.5, 0, 0]",0,1,Bán,74500,HD.523119.2403.0001,N0402B,"[2531137.5, 3352500, 3352500]",45,Túi,5.625
"[24.5, 0, 0]",0,1,Bán,35000,HD.523119.2403.0001,KDR10309,"[1215550, 1610000, 1610000]",46,Tuýp,1.9166666666666667
"[15, 0, 0]",0,1,Bán,19500,HD.523119.2403.0001,KHANKR2,"[381225, 448500, 448500]",23,Gói,0.46
"[24.5, 0, 0]",0,1,Bán,30000,HD.523119.2403.0001,0515B,"[656850, 870000, 870000]",29,Túi,1.6111111111111112
"[24.5, 0, 0]",0,1,Bán,90000,HD.523233.2403.0001,DGCL020001,"[67950, 90000, 90000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.523233.2403.0001,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.523233.2403.0001,0515B,"[226500, 300000, 300000]",10,Túi,0.5555555555555556
"[24.5, 0, 0]",0,1,Bán,74500,HD.523233.2403.0001,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[15, 0, 0]",0,1,Bán,50000,HD.523471.2403.0001,BTDAKY0004,"[340000, 400000, 400000]",8,Chai,0.6666666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.523471.2403.0001,DAUAN1012,"[321300, 378000, 378000]",6,Chai,0.4
"[24.5, 0, 0]",0,1,Bán,38000,HD.523471.2403.0001,0512B,"[573800, 760000, 760000]",20,Chai,1.6666666666666667
"[24.5, 0, 0]",0,1,Bán,74500,HD.523471.2403.0001,N0402B,"[843712.5, 1117500, 1117500]",15,Túi,1.875
"[24.5, 0, 0]",0,1,Bán,133000,HD.534640.2403.0007,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.534770.2403.0002,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.534770.2403.0002,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.534770.2403.0002,LX220711,"[51340, 68000, 68000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.535070.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,162000,HD.535070.2403.0003,VL220212,"[122310, 162000, 162000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,59000,HD.535070.2403.0003,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.535300.2403.0003,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.535300.2403.0003,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,59000,HD.535300.2403.0003,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,30000,HD.535300.2403.0003,0515B,"[67950, 90000, 90000]",3,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,10500,HD.535300.2403.0003,0311B,"[15855, 21000, 21000]",2,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,91000,HD.535300.2403.0003,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,173000,HD.535300.2403.0003,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.535300.2403.0003,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.535980.2403.0001,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,74500,HD.535980.2403.0001,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,35000,HD.535980.2403.0001,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.537423.2403.0005,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.554320.2403.0006,0318B,"[240090, 318000, 318000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,59000,HD.554320.2403.0007,LX220712,"[89090, 118000, 118000]",2,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,145000,HD.554320.2403.0007,NGCM036002,"[218950, 290000, 290000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,42000,HD.554320.2403.0007,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,39000,HD.554320.2403.0007,RTTT1101,"[58890, 78000, 78000]",2,Chai,0.1666666666666666
"[18, 0, 0]",0,1,Bán,147619,HD.554320.2403.0008,BTGA9R0001,"[1452570.96, 1771428, 1771428]",12,Túi,3.0
"[24.5, 0, 0]",0,1,Bán,145000,HD.554320.2403.0009,NGCM036002,"[218950, 290000, 290000]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,145000,HD.554320.2403.0010,NGCM036002,"[109475, 145000, 145000]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.554320.2403.0010,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[18, 0, 0]",0,1,Bán,147619,HD.554320.2403.0010,BTGA9R0001,"[242095.16, 295238, 295238]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,60000,HD.554320.2403.0010,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,145000,HD.554320.2403.0011,NGCM036002,"[437900, 580000, 580000]",4,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,60000,HD.554320.2403.0011,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[15, 0, 0]",0,1,Bán,63000,HD.554320.2403.0011,DAUAN1012,"[160650, 189000, 189000]",3,Chai,0.2
"[24.5, 0, 0]",0,1,Bán,74500,HD.554320.2403.0011,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[18, 0, 0]",0,1,Bán,147619,HD.554320.2403.0012,BTGA9R0001,"[363142.74, 442857, 442857]",3,Túi,0.75
"[24.5, 0, 0]",0,1,Bán,35000,HD.554960.2403.0002,KDR10309,"[158550, 210000, 210000]",6,Tuýp,0.25
"[24.5, 0, 0]",0,1,Bán,136000,HD.554960.2403.0002,0210B,"[616080, 816000, 816000]",6,Túi,1.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.554960.2403.0002,BTCBNG0318,"[360135, 477000, 477000]",3,Combo,0.75
"[24.5, 0, 0]",0,1,Bán,194000,HD.554960.2403.0002,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[18, 0, 0]",0,1,Bán,147619,HD.554960.2403.0002,BTGA9R0001,"[242095.16, 295238, 295238]",2,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,60000,HD.554960.2403.0002,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.554960.2403.0002,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.561700.2403.0005,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.562870.2403.0013,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[18, 0, 0]",0,1,Bán,147619,HD.564029.2403.0033,BTGA9R0001,"[726285.48, 885714, 885714]",6,Túi,1.5
"[24.5, 0, 0]",0,1,Bán,133000,HD.564510.2403.0003,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[15, 0, 0]",0,1,Bán,76000,HD.564510.2403.0003,GIAY1003,"[129200, 152000, 152000]",2,Túi,0.2
"[24.5, 0, 0]",0,1,Bán,35000,HD.565500.2403.0019,KDR10309,"[105700, 140000, 140000]",4,Tuýp,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,173000,HD.565500.2403.0020,VL110302,"[261230, 346000, 346000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.565500.2403.0021,0318B,"[240090, 318000, 318000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,38000,HD.565500.2403.0022,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,30000,HD.565500.2403.0023,0515B,"[113250, 150000, 150000]",5,Túi,0.2777777777777778
"[24.5, 0, 0]",0,1,Bán,74500,HD.565500.2403.0024,N0402B,"[281237.5, 372500, 372500]",5,Túi,0.625
"[24.5, 0, 0]",0,1,Bán,34000,HD.565500.2403.0025,N0404B,"[231030, 306000, 306000]",9,Túi,0.45
"[24.5, 0, 0]",0,1,Bán,133000,HD.565840.2403.0001,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,90000,HD.565840.2403.0001,DGCL020001,"[815400, 1080000, 1080000]",12,Chai,2.0
"[24.5, 0, 0]",0,1,Bán,91000,HD.565840.2403.0001,0209B,"[687050, 910000, 910000]",10,Túi,1.6666666666666667
"[24.5, 0, 0]",0,1,Bán,74500,HD.565840.2403.0001,N0402B,"[1012455, 1341000, 1341000]",18,Túi,2.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.565840.2403.0001,BTCBNG0318,"[840315, 1113000, 1113000]",7,Combo,1.75
"[24.5, 0, 0]",0,1,Bán,194000,HD.565840.2403.0001,N0403B,"[1171760, 1552000, 1552000]",8,Túi,2.6666666666666665
"[24.5, 0, 0]",0,1,Bán,159000,HD.565876.2403.0002,BTCBNG0318,"[2400900, 3180000, 3180000]",20,Combo,5.0
"[24.5, 0, 0]",0,1,Bán,12000,HD.565876.2403.0002,XPIZ008001,"[90600, 120000, 120000]",10,Bánh,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,37000,HD.565876.2403.0002,VL110717,"[279350, 370000, 370000]",10,Chai,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,42000,HD.565876.2403.0002,LX220106,"[317100, 420000, 420000]",10,Chai,0.8333333333333334
"[15, 0, 0]",0,1,Bán,63000,HD.565876.2403.0002,DAUAN1012,"[267750, 315000, 315000]",5,Chai,0.3333333333333333
"[20, 0, 0]",0,1,Bán,25700,HD.572820.2403.0003,MALAY030101,"[102800, 128500, 128500]",5,Lon,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.572820.2403.0003,KDR10156,"[79275, 105000, 105000]",3,Tuýp,0.125
"[15, 0, 0]",0,1,Bán,52000,HD.572830.2403.0001,GIAY1002,"[132600, 156000, 156000]",3,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.572830.2403.0001,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,35000,HD.572830.2403.0001,KDR10309,"[52850, 70000, 70000]",2,Tuýp,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,159000,HD.570000.2403.0001,0318B,"[4441665, 5883000, 5883000]",37,Can,9.25
"[24.5, 0, 0]",0,1,Bán,136000,HD.570000.2403.0001,0210B,"[410720, 544000, 544000]",4,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,91000,HD.570000.2403.0001,0209B,"[2404675, 3185000, 3185000]",35,Túi,5.833333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.570000.2403.0001,0512B,"[688560, 912000, 912000]",24,Chai,2.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.570000.2403.0001,0515B,"[407700, 540000, 540000]",18,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.570000.2403.0001,0516B,"[5623240, 7448000, 7448000]",56,Can,14.0
"[24.5, 0, 0]",0,1,Bán,60000,HD.570000.2403.0001,0707B,"[1313700, 1740000, 1740000]",29,Túi,3.625
"[24.5, 0, 0]",0,1,Bán,159000,HD.570000.2403.0001,BTCBNG0318,"[960360, 1272000, 1272000]",8,Combo,2.0
"[24.5, 0, 0]",0,1,Bán,145000,HD.570000.2403.0001,NGCM036002,"[328425, 435000, 435000]",3,Túi,0.75
"[15, 0, 0]",0,1,Bán,63000,HD.570000.2403.0001,DAUAN1012,"[1606500, 1890000, 1890000]",30,Chai,2.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.570000.2403.0001,LX220106,"[380520, 504000, 504000]",12,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.572800.2403.0008,LX220106,"[95130, 126000, 126000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.572853.2403.0005,VL110302,"[522460, 692000, 692000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,74500,HD.572855.2403.0003,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,91000,HD.572855.2403.0003,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[20, 0, 0]",0,1,Bán,9900,HD.572855.2403.0003,MBC030501,"[31680, 39600, 39600]",4,Gói,0.08
"[24.5, 0, 0]",0,1,Bán,30000,HD.572855.2403.0003,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
