discount_rate,quantity_change,issue_type,issue_code,price,invoice_code,product_code,discount,quantity,unit,pkg_quantity
"[24.5, 0, 0]",0,1,Bán,159000,HD.514200.2403.0002,0318B,"[840315, 1113000, 1113000]",7,Can,1.75
"[24.5, 0, 0]",0,1,Bán,38000,HD.514200.2403.0003,0512B,"[1032840, 1368000, 1368000]",36,Chai,3.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.514200.2403.0004,0515B,"[407700, 540000, 540000]",18,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.514200.2403.0005,0516B,"[803320, 1064000, 1064000]",8,Can,2.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.514200.2403.0006,LX220106,"[380520, 504000, 504000]",12,Chai,1.0
"[24.5, 0, 0]",0,1,Bán,34000,HD.514200.2403.0007,LX220711,"[308040, 408000, 408000]",12,Chai,1.0
"[25, 0, 0]",0,1,Bán,57000,HD.522381.2403.0002,HNDS025001,"[42750, 57000, 57000]",1,Gói,0.1666666666666666
"[25, 0, 0]",0,1,Bán,28500,HD.522381.2403.0002,HNDS015001,"[42750, 57000, 57000]",2,Gói,0.1666666666666666
"[20, 0, 0]",0,1,Bán,25700,HD.522381.2403.0002,MALAY030101,"[20560, 25700, 25700]",1,Lon,0.0416666666666666
"[15, 0, 0]",0,1,Bán,63000,HD.522381.2403.0002,DAUAN1012,"[53550, 63000, 63000]",1,Chai,0.0666666666666666
"[20, 0, 0]",0,1,Bán,24600,HD.522381.2403.0002,TCTC002001,"[19680, 24600, 24600]",1,Đôi,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,37000,HD.522381.2403.0002,VL110717,"[139675, 185000, 185000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,109000,HD.522381.2403.0002,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[15, 0, 0]",0,1,Bán,19500,HD.522381.2403.0002,KHANKR2,"[16575, 19500, 19500]",1,Gói,0.02
"[24.5, 0, 0]",0,1,Bán,109000,HD.536520.2403.0003,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.537230.2403.0003,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,159000,HD.537230.2403.0004,0318B,"[120045, 159000, 159000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.537310.2403.0001,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.537310.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.561630.2403.0002,0318B,"[240090, 318000, 318000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,149000,HD.561630.2403.0002,ICC020401,"[224990, 298000, 298000]",2,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.561630.2403.0002,0515B,"[181200, 240000, 240000]",8,Túi,0.4444444444444444
"[24.5, 0, 0]",0,1,Bán,35000,HD.561630.2403.0002,KDR10309,"[396375, 525000, 525000]",15,Tuýp,0.625
"[24.5, 0, 0]",0,1,Bán,59000,HD.561630.2403.0002,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,133000,HD.561630.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[20, 0, 0]",0,1,Bán,29500,HD.561630.2403.0003,BTNMTD2201,"[165200, 206500, 206500]",7,Chai,0.3888888888888889
"[20, 0, 0]",0,1,Bán,25700,HD.561630.2403.0003,MALAY030101,"[1788720, 2235900, 2235900]",87,Lon,3.625
"[24.5, 0, 0]",0,1,Bán,59000,HD.561630.2403.0003,ILS010401,"[89090, 118000, 118000]",2,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,42000,HD.561710.2403.0004,LX220106,"[190260, 252000, 252000]",6,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,34000,HD.561710.2403.0004,LX220711,"[231030, 306000, 306000]",9,Chai,0.75
"[24.5, 0, 0]",0,1,Bán,59000,HD.561710.2403.0004,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,24000,HD.561710.2403.0004,LX220110,"[271800, 360000, 360000]",15,Chai,1.25
"[20, 0, 0]",0,1,Bán,16500,HD.561710.2403.0004,BTNMTD2501,"[171600, 214500, 214500]",13,Chai,0.8666666666666667
"[20, 0, 0]",0,1,Bán,29500,HD.561710.2403.0004,BTNMTD2201,"[212400, 265500, 265500]",9,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,32500,HD.561710.2403.0004,ICK021602,"[269912.5, 357500, 357500]",11,Tuýp,0.4583333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.561710.2403.0004,0512B,"[229520, 304000, 304000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,34000,HD.561710.2403.0004,N0404B,"[949790, 1258000, 1258000]",37,Túi,1.85
"[24.5, 0, 0]",0,1,Bán,39000,HD.561710.2403.0004,RTTT1101,"[147225, 195000, 195000]",5,Chai,0.4166666666666667
"[20, 0, 0]",0,1,Bán,25700,HD.561710.2403.0005,MALAY030101,"[1069120, 1336400, 1336400]",52,Lon,2.1666666666666665
"[24.5, 0, 0]",0,1,Bán,30000,HD.561720.2403.0004,0515B,"[22650, 30000, 30000]",1,Túi,0.0555555555555555
"[20, 0, 0]",0,1,Bán,25700,HD.561720.2403.0004,MALAY030101,"[20560, 25700, 25700]",1,Lon,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,109000,HD.561720.2403.0004,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.561820.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.561820.2403.0003,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.561820.2403.0003,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.562740.2403.0009,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,35000,HD.562800.2403.0003,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,194000,HD.562800.2403.0003,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[18, 0, 0]",0,1,Bán,147619,HD.562800.2403.0003,BTGA9R0001,"[121047.58, 147619, 147619]",1,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.562800.2403.0003,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[20, 0, 0]",0,1,Bán,36000,HD.562800.2403.0003,TKU020701,"[28800, 36000, 36000]",1,Gói,0.0833333333333333
"[20, 0, 0]",0,1,Bán,25700,HD.562800.2403.0003,MALAY030101,"[41120, 51400, 51400]",2,Lon,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.563230.2403.0002,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.563230.2403.0002,0515B,"[317100, 420000, 420000]",14,Túi,0.7777777777777778
"[24.5, 0, 0]",0,1,Bán,34000,HD.563230.2403.0002,N0404B,"[205360, 272000, 272000]",8,Túi,0.4
"[24.5, 0, 0]",0,1,Bán,35000,HD.563230.2403.0002,KDR10156,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.563230.2403.0002,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.563230.2403.0002,BTCBNG0302,"[391845, 519000, 519000]",3,Combo,0.75
"[20, 0, 0]",0,1,Bán,29500,HD.563230.2403.0002,BTNMTD2201,"[23600, 29500, 29500]",1,Chai,0.0555555555555555
"[15, 0, 0]",0,1,Bán,50000,HD.563230.2403.0002,BTDAKY0004,"[127500, 150000, 150000]",3,Chai,0.25
"[20, 0, 0]",0,1,Bán,25700,HD.563230.2403.0002,MALAY030101,"[41120, 51400, 51400]",2,Lon,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,74500,HD.563230.2403.0002,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,91000,HD.563230.2403.0002,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.564421.2403.0004,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,59000,HD.564421.2403.0004,LX220712,"[44545, 59000, 59000]",1,Chai,0.125
"[24.5, 0, 0]",0,1,Bán,91000,HD.564421.2403.0004,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.564421.2403.0004,LX220106,"[95130, 126000, 126000]",3,Chai,0.25
"[20, 0, 0]",0,1,Bán,25700,HD.566723.2403.0002,MALAY030101,"[20560, 25700, 25700]",1,Lon,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,59000,HD.566723.2403.0002,ILS010401,"[44545, 59000, 59000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,24000,HD.566723.2403.0002,LX220110,"[126840, 168000, 168000]",7,Chai,0.5833333333333334
"[24.5, 0, 0]",0,1,Bán,35000,HD.566723.2403.0002,KDR10309,"[158550, 210000, 210000]",6,Tuýp,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.566723.2403.0002,LX220711,"[205360, 272000, 272000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,30000,HD.566723.2403.0002,0515B,"[566250, 750000, 750000]",25,Túi,1.3888888888888888
"[24.5, 0, 0]",0,1,Bán,133000,HD.566723.2403.0002,0516B,"[803320, 1064000, 1064000]",8,Can,2.0
"[24.5, 0, 0]",0,1,Bán,34000,HD.566723.2403.0002,N0404B,"[436390, 578000, 578000]",17,Túi,0.85
"[24.5, 0, 0]",0,1,Bán,91000,HD.566723.2403.0002,0209B,"[206115, 273000, 273000]",3,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,91000,HD.566773.2403.0002,0209B,"[206115, 273000, 273000]",3,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,107000,HD.566773.2403.0002,0319B,"[323140, 428000, 428000]",4,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,30000,HD.566773.2403.0002,0515B,"[226500, 300000, 300000]",10,Túi,0.5555555555555556
"[24.5, 0, 0]",0,1,Bán,133000,HD.566773.2403.0002,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,15000,HD.566773.2403.0002,SV221303,"[56625, 75000, 75000]",5,Bánh,0.2083333333333333
"[20, 0, 0]",0,1,Bán,29500,HD.566773.2403.0002,BTNMTD2201,"[141600, 177000, 177000]",6,Chai,0.3333333333333333
"[15, 0, 0]",0,1,Bán,50000,HD.566773.2403.0002,BTDAKY0004,"[340000, 400000, 400000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.566773.2403.0002,KDR10309,"[79275, 105000, 105000]",3,Tuýp,0.125
"[24.5, 0, 0]",0,1,Bán,34000,HD.566773.2403.0002,N0404B,"[256700, 340000, 340000]",10,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,133000,HD.573507.2403.0001,0516B,"[301245, 399000, 399000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,145000,HD.573507.2403.0001,BTCBNG3301,"[437900, 580000, 580000]",4,Combo,1.0
"[24.5, 0, 0]",0,1,Bán,91000,HD.573507.2403.0001,0209B,"[412230, 546000, 546000]",6,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.573507.2403.0002,0515B,"[407700, 540000, 540000]",18,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,38000,HD.573507.2403.0003,0512B,"[1032840, 1368000, 1368000]",36,Chai,3.0
"[24.5, 0, 0]",0,1,Bán,159000,HD.573507.2403.0004,BTCBNG0318,"[480180, 636000, 636000]",4,Combo,1.0
"[24.5, 0, 0]",0,1,Bán,133000,HD.573507.2403.0005,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,30000,HD.573507.2403.0006,0515B,"[407700, 540000, 540000]",18,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,173000,HD.573507.2403.0007,BTCBNG0302,"[522460, 692000, 692000]",4,Combo,1.0
"[24.5, 0, 0]",0,1,Bán,60000,HD.573507.2403.0008,0707B,"[362400, 480000, 480000]",8,Túi,1.0
"[20, 0, 0]",0,1,Bán,25700,HD.573580.2403.0002,MALAY030101,"[82240, 102800, 102800]",4,Lon,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.573580.2403.0002,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[15, 0, 0]",0,1,Bán,12800,HD.581460.2403.0019,KHANKR1,"[65280, 76800, 76800]",6,Gói,0.15
"[24.5, 0, 0]",0,1,Bán,7900,HD.581460.2403.0020,TBT020502,"[131219, 173800, 173800]",22,Gói,0.9166666666666666
"[24.5, 0, 0]",0,1,Bán,90000,HD.581460.2403.0021,DGCL020001,"[203850, 270000, 270000]",3,Chai,0.5
"[20, 0, 0]",0,1,Bán,14500,HD.581460.2403.0022,BTCL004001,"[58000, 72500, 72500]",5,Cái,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,194000,HD.581460.2403.0023,N0403B,"[439410, 582000, 582000]",3,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,42000,HD.581460.2403.0024,LX220106,"[126840, 168000, 168000]",4,Chai,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.581460.2403.0025,IRC010101,"[137410, 182000, 182000]",2,Can,0.5
"[20, 0, 0]",0,1,Bán,16500,HD.581460.2403.0026,BTNMTD2501,"[198000, 247500, 247500]",15,Chai,1.0
"[20, 0, 0]",0,1,Bán,29500,HD.581460.2403.0027,BTNMTD2201,"[424800, 531000, 531000]",18,Chai,1.0
"[20, 0, 0]",0,1,Bán,25700,HD.581460.2403.0028,MALAY030101,"[102800, 128500, 128500]",5,Lon,0.2083333333333333
"[24.5, 0, 0]",0,1,Bán,39000,HD.581460.2403.0029,LX220111,"[176670, 234000, 234000]",6,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,60000,HD.583130.2403.0002,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,194000,HD.583130.2403.0002,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,109000,HD.583130.2403.0002,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.583130.2403.0002,LX220106,"[31710, 42000, 42000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,35000,HD.583130.2403.0002,KDR10156,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.583130.2403.0002,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,35000,HD.583130.2403.0002,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.583130.2403.0002,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,60000,HD.591513.2403.0017,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,173000,HD.591513.2403.0017,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,162000,HD.591513.2403.0017,VL220212,"[122310, 162000, 162000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,173000,HD.591513.2403.0017,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.591513.2403.0017,0512B,"[143450, 190000, 190000]",5,Chai,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,39000,HD.591513.2403.0017,RTTT1101,"[58890, 78000, 78000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,91000,HD.591513.2403.0017,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.591513.2403.0017,BTCBNG0318,"[480180, 636000, 636000]",4,Combo,1.0
"[15, 0, 0]",0,1,Bán,19500,HD.591513.2403.0017,KHANKR2,"[16575, 19500, 19500]",1,Gói,0.02
"[24.5, 0, 0]",0,1,Bán,42000,HD.591513.2403.0017,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.591513.2403.0017,KDR10309,"[26425, 35000, 35000]",1,Tuýp,0.0416666666666666
"[15, 0, 0]",0,1,Bán,19500,HD.591513.2403.0018,KHANKR2,"[16575, 19500, 19500]",1,Gói,0.02
"[24.5, 0, 0]",0,1,Bán,60000,HD.591513.2403.0018,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,173000,HD.591900.2403.0015,VL110302,"[130615, 173000, 173000]",1,Can,0.25
"[20, 0, 0]",0,1,Bán,25700,HD.593020.2403.0003,MALAY030101,"[123360, 154200, 154200]",6,Lon,0.25
"[24.5, 0, 0]",0,1,Bán,90000,HD.593020.2403.0003,BTNGCM3301,"[67950, 90000, 90000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.593020.2403.0003,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,37000,HD.593020.2403.0003,VL110717,"[55870, 74000, 74000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,42000,HD.593020.2403.0003,LX220106,"[95130, 126000, 126000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,194000,HD.593020.2403.0003,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,60000,HD.593020.2403.0003,0707B,"[90600, 120000, 120000]",2,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,35000,HD.593020.2403.0003,KDR10309,"[52850, 70000, 70000]",2,Tuýp,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.593020.2403.0003,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,38000,HD.593020.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,30000,HD.593020.2403.0003,0515B,"[45300, 60000, 60000]",2,Túi,0.1111111111111111
"[24.5, 0, 0]",0,1,Bán,30000,HD.593340.2403.0002,0515B,"[67950, 90000, 90000]",3,Túi,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,194000,HD.593340.2403.0002,N0403B,"[146470, 194000, 194000]",1,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,91000,HD.593340.2403.0002,0209B,"[137410, 182000, 182000]",2,Túi,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,15000,HD.593340.2403.0002,SV221303,"[203850, 270000, 270000]",18,Bánh,0.75
"[24.5, 0, 0]",0,1,Bán,133000,HD.594220.2403.0002,0516B,"[502075, 665000, 665000]",5,Can,1.25
"[24.5, 0, 0]",0,1,Bán,15000,HD.594220.2403.0002,SV221303,"[169875, 225000, 225000]",15,Bánh,0.625
"[24.5, 0, 0]",0,1,Bán,24000,HD.594220.2403.0002,LX220110,"[144960, 192000, 192000]",8,Chai,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.594514.2403.0003,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,133000,HD.602028.2403.0008,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,59000,HD.602028.2403.0009,LX220712,"[222725, 295000, 295000]",5,Chai,0.625
"[24.5, 0, 0]",0,1,Bán,34000,HD.602028.2403.0009,LX220711,"[51340, 68000, 68000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.602028.2403.0009,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,159000,HD.602028.2403.0009,0318B,"[360135, 477000, 477000]",3,Can,0.75
"[24.5, 0, 0]",0,1,Bán,37000,HD.602028.2403.0009,VL110717,"[55870, 74000, 74000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,39000,HD.602028.2403.0009,LX220111,"[58890, 78000, 78000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.602028.2403.0009,KDR10309,"[132125, 175000, 175000]",5,Tuýp,0.2083333333333333
"[15, 0, 0]",0,1,Bán,63000,HD.602334.2403.0006,DAUAN1012,"[107100, 126000, 126000]",2,Chai,0.1333333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.602334.2403.0006,N0404B,"[256700, 340000, 340000]",10,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,59000,HD.602334.2403.0006,LX220712,"[133635, 177000, 177000]",3,Chai,0.375
"[20, 0, 0]",0,1,Bán,36000,HD.602420.2403.0003,TKU020701,"[28800, 36000, 36000]",1,Gói,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,133000,HD.603030.2403.0004,0516B,"[100415, 133000, 133000]",1,Can,0.25
"[24.5, 0, 0]",0,1,Bán,38000,HD.603030.2403.0004,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,95000,HD.603030.2403.0004,CST020401,"[71725, 95000, 95000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,109000,HD.603030.2403.0005,VL220211,"[82295, 109000, 109000]",1,Can,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,133000,HD.603511.2403.0002,0516B,"[401660, 532000, 532000]",4,Can,1.0
"[24.5, 0, 0]",0,1,Bán,38000,HD.603511.2403.0002,0512B,"[286900, 380000, 380000]",10,Chai,0.8333333333333334
"[24.5, 0, 0]",0,1,Bán,35000,HD.603511.2403.0002,KDR10309,"[634200, 840000, 840000]",24,Tuýp,1.0
"[24.5, 0, 0]",0,1,Bán,74500,HD.603600.2403.0002,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[25, 0, 0]",0,1,Bán,28500,HD.603600.2403.0002,HNDS015001,"[85500, 114000, 114000]",4,Gói,0.3333333333333333
"[24.5, 0, 0]",0,1,Bán,95000,HD.603600.2403.0002,CST020401,"[71725, 95000, 95000]",1,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,194000,HD.603671.2403.0003,N0403B,"[292940, 388000, 388000]",2,Túi,0.6666666666666666
"[24.5, 0, 0]",0,1,Bán,74500,HD.603671.2403.0003,N0402B,"[168742.5, 223500, 223500]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,173000,HD.604920.2403.0004,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,59000,HD.604920.2403.0004,LX220714,"[133635, 177000, 177000]",3,Chai,0.375
"[24.5, 0, 0]",0,1,Bán,133000,HD.604920.2403.0004,0516B,"[200830, 266000, 266000]",2,Can,0.5
"[24.5, 0, 0]",0,1,Bán,91000,HD.604920.2403.0004,0209B,"[68705, 91000, 91000]",1,Túi,0.1666666666666666
"[20, 0, 0]",0,1,Bán,36000,HD.604920.2403.0004,TKU020701,"[144000, 180000, 180000]",5,Gói,0.4166666666666667
"[24.5, 0, 0]",0,1,Bán,38000,HD.604920.2403.0004,0512B,"[57380, 76000, 76000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,35000,HD.604920.2403.0004,KDR10309,"[52850, 70000, 70000]",2,Tuýp,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,60000,HD.604920.2403.0004,0707B,"[45300, 60000, 60000]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,74500,HD.604920.2403.0004,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
"[15, 0, 0]",0,1,Bán,76000,HD.604920.2403.0004,GIAY1003,"[129200, 152000, 152000]",2,Túi,0.2
"[24.5, 0, 0]",0,1,Bán,42000,HD.604920.2403.0004,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,159000,HD.604920.2403.0004,BTCBNG0318,"[120045, 159000, 159000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.605149.2403.0003,N0402B,"[224990, 298000, 298000]",4,Túi,0.5
"[24.5, 0, 0]",0,1,Bán,15000,HD.605149.2403.0003,SV221303,"[294450, 390000, 390000]",26,Bánh,1.0833333333333333
"[24.5, 0, 0]",0,1,Bán,38000,HD.605149.2403.0003,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,11000,HD.605440.2403.0009,VL110401,"[66440, 88000, 88000]",8,Gói,0.2
"[24.5, 0, 0]",0,1,Bán,34000,HD.605440.2403.0009,N0404B,"[128350, 170000, 170000]",5,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.605540.2403.0006,N0402B,"[56247.5, 74500, 74500]",1,Túi,0.125
"[24.5, 0, 0]",0,1,Bán,38000,HD.605540.2403.0006,0512B,"[86070, 114000, 114000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,34000,HD.605540.2403.0006,N0404B,"[128350, 170000, 170000]",5,Túi,0.25
"[24.5, 0, 0]",0,1,Bán,42000,HD.605570.2403.0010,LX220106,"[63420, 84000, 84000]",2,Chai,0.1666666666666666
"[24.5, 0, 0]",0,1,Bán,60000,HD.605570.2403.0010,0707B,"[135900, 180000, 180000]",3,Túi,0.375
"[24.5, 0, 0]",0,1,Bán,38000,HD.605570.2403.0010,0512B,"[28690, 38000, 38000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,36000,HD.605570.2403.0010,LX220107,"[81540, 108000, 108000]",3,Chai,0.25
"[24.5, 0, 0]",0,1,Bán,30000,HD.622001.2403.0015,0515B,"[113250, 150000, 150000]",5,Túi,0.2777777777777778
"[24.5, 0, 0]",0,1,Bán,30000,HD.622001.2403.0016,0515B,"[113250, 150000, 150000]",5,Túi,0.2777777777777778
"[24.5, 0, 0]",0,1,Bán,145000,HD.622208.2403.0001,NGCM036002,"[437900, 580000, 580000]",4,Túi,1.0
"[24.5, 0, 0]",0,1,Bán,36000,HD.622208.2403.0001,LX220107,"[163080, 216000, 216000]",6,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,109000,HD.622208.2403.0001,VL220211,"[493770, 654000, 654000]",6,Can,1.0
"[24.5, 0, 0]",0,1,Bán,24000,HD.622208.2403.0001,VL220519,"[18120, 24000, 24000]",1,Chai,0.0833333333333333
"[24.5, 0, 0]",0,1,Bán,34000,HD.622208.2403.0001,LX220711,"[154020, 204000, 204000]",6,Chai,0.5
"[24.5, 0, 0]",0,1,Bán,173000,HD.622208.2403.0001,BTCBNG0302,"[130615, 173000, 173000]",1,Combo,0.25
"[24.5, 0, 0]",0,1,Bán,74500,HD.622208.2403.0001,N0402B,"[112495, 149000, 149000]",2,Túi,0.25
